Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,TheStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
49,spx-2013-2018,49,2013-04-22 23:59:59.999989,1555.25,1565.55,1548.19,1562.5,2979880000.0,0.0,TheStrategy,49,734980.9999999999,MACD,49,4.314581840171513,7.923884406574721,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,17.166976103603602,SMA,49,1561.193,Broker,49,9977.79,9977.79,BuySell,49,,,Trades,49,,
50,spx-2013-2018,50,2013-04-23 23:59:59.999989,1562.5,1579.58,1562.5,1578.78,3565150000.0,0.0,TheStrategy,50,734981.9999999999,MACD,50,5.333448646862735,7.405797254632324,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,17.16076352477477,SMA,50,1561.945,Broker,50,9977.79,9977.79,BuySell,50,,,Trades,50,,
51,spx-2013-2018,51,2013-04-24 23:59:59.999989,1578.78,1583.0,1575.8,1578.79,3598240000.0,0.0,TheStrategy,51,734982.9999999999,MACD,51,6.071723795730804,7.1389825628520205,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,16.449280415862287,SMA,51,1562.822,Broker,51,9977.79,9977.79,BuySell,51,,,Trades,51,,
52,spx-2013-2018,52,2013-04-25 23:59:59.999989,1578.93,1592.64,1578.93,1585.16,3908580000.0,0.0,TheStrategy,52,734983.9999999999,MACD,52,7.089099210989389,7.129005892479494,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,16.26361752901499,SMA,52,1563.8433333333335,Broker,52,9977.79,9977.79,BuySell,52,,,Trades,52,,
53,spx-2013-2018,53,2013-04-26 23:59:59.999989,1585.16,1585.78,1577.56,1582.24,3198620000.0,0.0,TheStrategy,53,734984.9999999999,MACD,53,7.572466283217409,7.217697970627077,CrossOver,53,1.0,CrossDown,53,0.0,ATR,53,15.689073419799637,SMA,53,1564.4769999999999,Broker,53,9977.79,9977.79,BuySell,53,,,Trades,53,,
54,spx-2013-2018,54,2013-04-29 23:59:59.999989,1582.34,1596.65,1582.34,1593.61,2891200000.0,0.0,TheStrategy,54,734987.9999999999,MACD,54,8.771885313787152,7.528535439259092,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,15.597711032671098,SMA,54,1565.574,Broker,54,9977.79,9977.79,BuySell,54,,,Trades,54,,
55,spx-2013-2018,55,2013-04-30 23:59:59.999989,1593.58,1597.57,1586.5,1597.57,3745070000.0,0.0,TheStrategy,55,734988.9999999999,MACD,55,9.92753400937545,8.008335153282363,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,15.274303101766016,SMA,55,1567.0896666666667,Broker,55,9977.79,9977.79,BuySell,55,,,Trades,55,,
56,spx-2013-2018,56,2013-05-01 23:59:59.999989,1597.55,1597.55,1581.28,1582.7,3530320000.0,0.0,TheStrategy,56,734989.9999999999,MACD,56,9.533611659658163,8.313390454557524,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,15.3468528802113,SMA,56,1568.2350000000001,Broker,56,9977.79,9977.79,BuySell,56,,,Trades,56,,
57,spx-2013-2018,57,2013-05-02 23:59:59.999989,1582.77,1598.6,1582.77,1597.59,3366950000.0,0.0,TheStrategy,57,734990.9999999999,MACD,57,10.304144158772488,8.711541195400518,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,15.386363388767625,SMA,57,1569.531,Broker,57,9977.79,9977.79,BuySell,57,,,Trades,57,,
58,spx-2013-2018,58,2013-05-03 23:59:59.999989,1597.6,1618.46,1597.6,1614.42,3603910000.0,0.0,TheStrategy,58,734991.9999999999,MACD,58,12.13297567051427,9.395828090423269,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,15.778051718141375,SMA,58,1571.8183333333334,Broker,58,9977.79,9977.79,BuySell,58,,,Trades,58,,
59,spx-2013-2018,59,2013-05-06 23:59:59.999989,1614.4,1619.77,1614.21,1617.5,3062240000.0,0.0,TheStrategy,59,734994.9999999999,MACD,59,13.673251348710664,10.25131274208075,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,15.048190881131273,SMA,59,1573.8386666666665,Broker,59,9977.79,9977.79,BuySell,59,,,Trades,59,,
60,spx-2013-2018,60,2013-05-07 23:59:59.999989,1617.55,1626.03,1616.64,1625.96,3309580000.0,0.0,TheStrategy,60,734995.9999999999,MACD,60,15.39907130913548,11.280864455491695,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,14.644034389621888,SMA,60,1576.3143333333333,Broker,60,9977.79,9977.79,BuySell,60,,,Trades,60,,
61,spx-2013-2018,61,2013-05-08 23:59:59.999989,1625.95,1632.78,1622.7,1632.69,3554700000.0,0.0,TheStrategy,61,734996.9999999999,MACD,61,17.112587559506665,12.447209076294689,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,14.31803193322032,SMA,61,1578.6116666666667,Broker,61,9977.79,9977.79,BuySell,61,,,Trades,61,,
62,spx-2013-2018,62,2013-05-09 23:59:59.999989,1632.69,1635.01,1623.09,1626.67,3457400000.0,0.0,TheStrategy,62,734997.9999999999,MACD,62,17.779842883193623,13.513735837674476,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,14.146743937990301,SMA,62,1580.739,Broker,62,9977.79,9977.79,BuySell,62,,,Trades,62,,
63,spx-2013-2018,63,2013-05-10 23:59:59.999989,1626.69,1633.7,1623.71,1633.7,3086470000.0,0.0,TheStrategy,63,734998.9999999999,MACD,63,18.66079969937914,14.54314861001541,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,13.84983365670528,SMA,63,1582.8893333333333,Broker,63,9977.79,9977.79,BuySell,63,,,Trades,63,,
64,spx-2013-2018,64,2013-05-13 23:59:59.999989,1632.1,1636.0,1626.74,1633.77,2910600000.0,0.0,TheStrategy,64,735001.9999999999,MACD,64,19.143933390699885,15.463305566152306,CrossOver,64,0.0,CrossDown,64,0.0,ATR,64,13.521988395512047,SMA,64,1585.276,Broker,64,9977.79,9977.79,BuySell,64,,,Trades,64,,
65,spx-2013-2018,65,2013-05-14 23:59:59.999989,1633.75,1651.1,1633.75,1650.34,3457790000.0,0.0,TheStrategy,65,735002.9999999999,MACD,65,20.626115816769243,16.495867616275692,CrossOver,65,0.0,CrossDown,65,0.0,ATR,65,13.79541779583261,SMA,65,1587.9456666666667,Broker,65,9977.79,9977.79,BuySell,65,,,Trades,65,,
66,spx-2013-2018,66,2013-05-15 23:59:59.999989,1649.13,1661.49,1646.68,1658.78,3657440000.0,0.0,TheStrategy,66,735003.9999999999,MACD,66,22.22559075666095,17.641812244352742,CrossOver,66,0.0,CrossDown,66,0.0,ATR,66,13.867887953273133,SMA,66,1591.4486666666667,Broker,66,9977.79,9977.79,BuySell,66,,,Trades,66,,
67,spx-2013-2018,67,2013-05-16 23:59:59.999989,1658.07,1660.51,1648.6,1650.47,3513130000.0,0.0,TheStrategy,67,735004.9999999999,MACD,67,22.562551569890502,18.625960109460294,CrossOver,67,0.0,CrossDown,67,0.0,ATR,67,13.72803881375363,SMA,67,1594.465,Broker,67,9977.79,9977.79,BuySell,67,,,Trades,67,,
68,spx-2013-2018,68,2013-05-17 23:59:59.999989,1652.45,1667.47,1652.45,1667.47,3440710000.0,0.0,TheStrategy,68,735005.9999999999,MACD,68,23.925554468348082,19.685878981237853,CrossOver,68,0.0,CrossDown,68,0.0,ATR,68,13.961750327056942,SMA,68,1598.2713333333334,Broker,68,9977.79,9977.79,BuySell,68,,,Trades,68,,
69,spx-2013-2018,69,2013-05-20 23:59:59.999989,1665.71,1672.84,1663.52,1666.29,3275080000.0,0.0,TheStrategy,69,735008.9999999999,MACD,69,24.62664728658865,20.674032642308013,CrossOver,69,0.0,CrossDown,69,0.0,ATR,69,13.630196732267157,SMA,69,1601.712,Broker,69,9977.79,9977.79,BuySell,69,,,Trades,69,,
70,spx-2013-2018,70,2013-05-21 23:59:59.999989,1666.2,1674.93,1662.67,1669.16,3513560000.0,0.0,TheStrategy,70,735009.9999999999,MACD,70,25.12423684747114,21.56407348334064,CrossOver,70,0.0,CrossDown,70,0.0,ATR,70,13.532325537105216,SMA,70,1605.0636666666664,Broker,70,9977.79,9977.79,BuySell,70,,,Trades,70,,
71,spx-2013-2018,71,2013-05-22 23:59:59.999989,1669.39,1687.18,1648.86,1655.35,4361020000.0,0.0,TheStrategy,71,735010.9999999999,MACD,71,24.126117707450476,22.07648232816261,CrossOver,71,0.0,CrossDown,71,0.0,ATR,71,15.302873713026283,SMA,71,1607.3176666666666,Broker,71,9977.79,9977.79,BuySell,71,,,Trades,71,,
72,spx-2013-2018,72,2013-05-23 23:59:59.999989,1651.62,1655.5,1635.53,1650.51,3945510000.0,0.0,TheStrategy,72,735011.9999999999,MACD,72,22.68307715378819,22.197801293287725,CrossOver,72,0.0,CrossDown,72,0.0,ATR,72,15.636239876381552,SMA,72,1609.2223333333334,Broker,72,9977.79,9977.79,BuySell,72,,,Trades,72,,
73,spx-2013-2018,73,2013-05-24 23:59:59.999989,1646.67,1649.78,1636.88,1649.6,2758080000.0,0.0,TheStrategy,73,735012.9999999999,MACD,73,21.221400627086723,22.002521160047525,CrossOver,73,-1.0,CrossDown,73,1.0,ATR,73,15.492937028068576,SMA,73,1611.2473333333332,Broker,73,9977.79,9977.79,BuySell,73,,,Trades,73,,
74,spx-2013-2018,74,2013-05-28 23:59:59.999989,1652.63,1674.21,1652.63,1660.06,3457400000.0,0.0,TheStrategy,74,735016.9999999999,MACD,74,20.668789096171395,21.735774747272302,CrossOver,74,0.0,CrossDown,74,0.0,ATR,74,16.144155811777974,SMA,74,1614.8373333333334,Broker,74,11630.420000000002,9970.360000000002,BuySell,74,,1652.63,Trades,74,,
75,spx-2013-2018,75,2013-05-29 23:59:59.999989,1656.57,1656.57,1640.05,1648.36,3587140000.0,0.0,TheStrategy,75,735017.9999999999,MACD,75,19.06695625461475,21.202011048740793,CrossOver,75,0.0,CrossDown,75,0.0,ATR,75,16.42028753950812,SMA,75,1617.2969999999998,Broker,75,11630.420000000002,9982.060000000001,BuySell,75,,,Trades,75,,
76,spx-2013-2018,76,2013-05-30 23:59:59.999989,1649.14,1661.91,1648.61,1654.41,3498620000.0,0.0,TheStrategy,76,735018.9999999999,MACD,76,18.077292845934835,20.5770674081796,CrossOver,76,0.0,CrossDown,76,0.0,ATR,76,16.21526700097184,SMA,76,1620.7103333333332,Broker,76,11630.420000000002,9976.010000000002,BuySell,76,,,Trades,76,,
77,spx-2013-2018,77,2013-05-31 23:59:59.999989,1652.13,1658.99,1630.74,1630.74,4099600000.0,0.0,TheStrategy,77,735019.9999999999,MACD,77,15.207701367955906,19.503194200134864,CrossOver,77,0.0,CrossDown,77,0.0,ATR,77,17.07489078661671,SMA,77,1623.6813333333334,Broker,77,11630.420000000002,9999.680000000002,BuySell,77,,,Trades,77,,
78,spx-2013-2018,78,2013-06-03 23:59:59.999989,1631.71,1640.42,1622.72,1640.42,3952070000.0,0.0,TheStrategy,78,735022.9999999999,MACD,78,13.558332530588132,18.31422186622552,CrossOver,78,0.0,CrossDown,78,0.0,ATR,78,17.11954144471552,SMA,78,1626.5203333333334,Broker,78,11630.420000000002,9990.000000000002,BuySell,78,,,Trades,78,,
79,spx-2013-2018,79,2013-06-04 23:59:59.999989,1640.73,1646.53,1623.62,1631.38,3653840000.0,0.0,TheStrategy,79,735023.9999999999,MACD,79,11.39044147532195,16.929465788044805,CrossOver,79,0.0,CrossDown,79,0.0,ATR,79,17.533145627235847,SMA,79,1628.8163333333332,Broker,79,11630.420000000002,9999.04,BuySell,79,,,Trades,79,,
80,spx-2013-2018,80,2013-06-05 23:59:59.999989,1629.05,1629.31,1607.09,1608.9,3632350000.0,0.0,TheStrategy,80,735024.9999999999,MACD,80,7.768869378172667,15.097346506070378,CrossOver,80,0.0,CrossDown,80,0.0,ATR,80,18.0157780824333,SMA,80,1629.8203333333333,Broker,80,11630.420000000002,10021.520000000002,BuySell,80,,,Trades,80,,
81,spx-2013-2018,81,2013-06-06 23:59:59.999989,1609.29,1622.56,1598.23,1622.56,3547380000.0,0.0,TheStrategy,81,735025.9999999999,MACD,81,5.932607827663105,13.264398770388924,CrossOver,81,0.0,CrossDown,81,0.0,ATR,81,18.46679393368806,SMA,81,1631.2793333333332,Broker,81,11630.420000000002,10007.860000000002,BuySell,81,,,Trades,81,,
82,spx-2013-2018,82,2013-06-07 23:59:59.999989,1625.27,1644.4,1625.27,1643.38,3371990000.0,0.0,TheStrategy,82,735026.9999999999,MACD,82,6.087188005153848,11.82895661734191,CrossOver,82,0.0,CrossDown,82,0.0,ATR,82,18.70773722413892,SMA,82,1633.22,Broker,82,11630.420000000002,9987.04,BuySell,82,,,Trades,82,,
83,spx-2013-2018,83,2013-06-10 23:59:59.999989,1644.67,1648.69,1639.26,1642.81,2978730000.0,0.0,TheStrategy,83,735029.9999999999,MACD,83,6.093458081476911,10.68185691016891,CrossOver,83,0.0,CrossDown,83,0.0,ATR,83,18.045041708129002,SMA,83,1635.239,Broker,83,9985.750000000002,9985.750000000002,BuySell,83,1644.67,,Trades,83,7.960000000000036,
84,spx-2013-2018,84,2013-06-11 23:59:59.999989,1638.64,1640.13,1622.92,1626.13,3435710000.0,0.0,TheStrategy,84,735030.9999999999,MACD,84,4.698331126100356,9.4851517533552,CrossOver,84,0.0,CrossDown,84,0.0,ATR,84,18.176824443262635,SMA,84,1636.323,Broker,84,9985.750000000002,9985.750000000002,BuySell,84,,,Trades,84,,
85,spx-2013-2018,85,2013-06-12 23:59:59.999989,1629.94,1637.71,1610.92,1612.52,3202550000.0,0.0,TheStrategy,85,735031.9999999999,MACD,85,2.4660427009353043,8.081329942871221,CrossOver,85,0.0,CrossDown,85,0.0,ATR,85,18.792051268743876,SMA,85,1636.8213333333333,Broker,85,9985.750000000002,9985.750000000002,BuySell,85,,,Trades,85,,
86,spx-2013-2018,86,2013-06-13 23:59:59.999989,1612.15,1639.25,1608.07,1636.36,3378620000.0,0.0,TheStrategy,86,735032.9999999999,MACD,86,2.590762109128491,6.983216376122676,CrossOver,86,0.0,CrossDown,86,0.0,ATR,86,19.67690474954789,SMA,86,1638.6100000000001,Broker,86,9985.750000000002,9985.750000000002,BuySell,86,,,Trades,86,,
87,spx-2013-2018,87,2013-06-14 23:59:59.999989,1635.52,1640.8,1623.96,1626.73,2939400000.0,0.0,TheStrategy,87,735033.9999999999,MACD,87,1.890747262452578,5.964722553388657,CrossOver,87,0.0,CrossDown,87,0.0,ATR,87,19.47426869600875,SMA,87,1639.5813333333333,Broker,87,9985.750000000002,9985.750000000002,BuySell,87,,,Trades,87,,
88,spx-2013-2018,88,2013-06-17 23:59:59.999989,1630.64,1646.5,1630.34,1639.04,3137080000.0,0.0,TheStrategy,88,735036.9999999999,MACD,88,2.302749906652707,5.232328024041467,CrossOver,88,0.0,CrossDown,88,0.0,ATR,88,19.495392360579554,SMA,88,1640.4019999999998,Broker,88,9985.750000000002,9985.750000000002,BuySell,88,,,Trades,88,,
89,spx-2013-2018,89,2013-06-18 23:59:59.999989,1639.77,1654.19,1639.77,1651.81,3120980000.0,0.0,TheStrategy,89,735037.9999999999,MACD,89,3.6179912956229145,4.909460678357757,CrossOver,89,0.0,CrossDown,89,0.0,ATR,89,19.185007191966736,SMA,89,1641.5456666666666,Broker,89,9985.750000000002,9985.750000000002,BuySell,89,,,Trades,89,,
90,spx-2013-2018,90,2013-06-19 23:59:59.999989,1651.83,1652.45,1628.91,1628.93,3545060000.0,0.0,TheStrategy,90,735038.9999999999,MACD,90,2.7820352180854115,4.483975586303288,CrossOver,90,0.0,CrossDown,90,0.0,ATR,90,19.496078106826253,SMA,90,1641.6446666666666,Broker,90,9985.750000000002,9985.750000000002,BuySell,90,,,Trades,90,,
91,spx-2013-2018,91,2013-06-20 23:59:59.999989,1624.62,1624.62,1584.32,1588.19,4858850000.0,0.0,TheStrategy,91,735039.9999999999,MACD,91,-1.154534759679109,3.3562735171068088,CrossOver,91,0.0,CrossDown,91,0.0,ATR,91,21.28992967062439,SMA,91,1640.1613333333332,Broker,91,9985.750000000002,9985.750000000002,BuySell,91,,,Trades,91,,
92,spx-2013-2018,92,2013-06-21 23:59:59.999989,1588.62,1599.19,1577.7,1592.43,5797280000.0,0.0,TheStrategy,92,735040.9999999999,MACD,92,-3.887351297702935,1.9075485541448605,CrossOver,92,0.0,CrossDown,92,0.0,ATR,92,21.304220408436933,SMA,92,1639.02,Broker,92,9985.750000000002,9985.750000000002,BuySell,92,,,Trades,92,,
93,spx-2013-2018,93,2013-06-24 23:59:59.999989,1588.77,1588.77,1560.33,1573.09,4733660000.0,0.0,TheStrategy,93,735043.9999999999,MACD,93,-7.526938599030245,0.02065112350983922,CrossOver,93,0.0,CrossDown,93,0.0,ATR,93,22.07534752212002,SMA,93,1636.9996666666666,Broker,93,9985.750000000002,9985.750000000002,BuySell,93,,,Trades,93,,
94,spx-2013-2018,94,2013-06-25 23:59:59.999989,1577.52,1593.79,1577.09,1588.03,3761170000.0,0.0,TheStrategy,94,735044.9999999999,MACD,94,-9.100895161619746,-1.803658133516078,CrossOver,94,0.0,CrossDown,94,0.0,ATR,94,21.977108413397165,SMA,94,1635.475,Broker,94,9985.750000000002,9985.750000000002,BuySell,94,,,Trades,94,,
95,spx-2013-2018,95,2013-06-26 23:59:59.999989,1592.27,1606.83,1592.27,1603.26,3558340000.0,0.0,TheStrategy,95,735045.9999999999,MACD,95,-9.015409332746685,-3.2460083733621996,CrossOver,95,0.0,CrossDown,95,0.0,ATR,95,21.750172098154508,SMA,95,1633.9056666666665,Broker,95,9985.750000000002,9985.750000000002,BuySell,95,,,Trades,95,,
96,spx-2013-2018,96,2013-06-27 23:59:59.999989,1606.44,1620.07,1606.44,1613.2,3364540000.0,0.0,TheStrategy,96,735046.9999999999,MACD,96,-8.052759075564154,-4.207358513802591,CrossOver,96,0.0,CrossDown,96,0.0,ATR,96,21.397302662572038,SMA,96,1632.3863333333331,Broker,96,9985.750000000002,9985.750000000002,BuySell,96,,,Trades,96,,
97,spx-2013-2018,97,2013-06-28 23:59:59.999989,1611.12,1615.94,1601.06,1606.28,4977190000.0,0.0,TheStrategy,97,735047.9999999999,MACD,97,-7.758799368933069,-4.917646684828687,CrossOver,97,0.0,CrossDown,97,0.0,ATR,97,20.9317810438169,SMA,97,1630.9133333333334,Broker,97,9985.750000000002,9985.750000000002,BuySell,97,,,Trades,97,,
98,spx-2013-2018,98,2013-07-01 23:59:59.999989,1609.78,1626.61,1609.78,1614.96,3104690000.0,0.0,TheStrategy,98,735050.9999999999,MACD,98,-6.7476480390205325,-5.283646955667056,CrossOver,98,0.0,CrossDown,98,0.0,ATR,98,20.88879668354426,SMA,98,1629.163,Broker,98,9985.750000000002,9985.750000000002,BuySell,98,,,Trades,98,,
99,spx-2013-2018,99,2013-07-02 23:59:59.999989,1614.29,1624.26,1606.77,1614.08,3317130000.0,0.0,TheStrategy,99,735051.9999999999,MACD,99,-5.948738614855301,-5.416665287504705,CrossOver,99,0.0,CrossDown,99,0.0,ATR,99,20.64602549186253,SMA,99,1627.4226666666666,Broker,99,9985.750000000002,9985.750000000002,BuySell,99,,,Trades,99,,
100,spx-2013-2018,100,2013-07-03 23:59:59.999989,1611.48,1618.97,1604.57,1615.41,1966050000.0,0.0,TheStrategy,100,735052.9999999999,MACD,100,-5.1489236686877575,-5.363116963741317,CrossOver,100,1.0,CrossDown,100,0.0,ATR,100,20.19988081387236,SMA,100,1625.631,Broker,100,9985.750000000002,9985.750000000002,BuySell,100,,,Trades,100,,
101,spx-2013-2018,101,2013-07-05 23:59:59.999989,1618.65,1632.07,1614.71,1631.89,2634140000.0,0.0,TheStrategy,101,735054.9999999999,MACD,101,-3.1489669596539898,-4.920286962923852,CrossOver,101,0.0,CrossDown,101,0.0,ATR,101,19.99703218431004,SMA,101,1624.849,Broker,101,8367.100000000002,9998.990000000002,BuySell,101,1618.65,,Trades,101,,
102,spx-2013-2018,102,2013-07-08 23:59:59.999989,1634.2,1644.68,1634.2,1640.46,3514590000.0,0.0,TheStrategy,102,735057.9999999999,MACD,102,-0.8625169231213476,-4.108732954963351,CrossOver,102,0.0,CrossDown,102,0.0,ATR,102,19.482244171145037,SMA,102,1624.514,Broker,102,8367.100000000002,10007.560000000001,BuySell,102,,,Trades,102,,
103,spx-2013-2018,103,2013-07-09 23:59:59.999989,1642.89,1654.18,1642.89,1652.32,3155360000.0,0.0,TheStrategy,103,735058.9999999999,MACD,103,1.8847874294110625,-2.910028878088468,CrossOver,103,0.0,CrossDown,103,0.0,ATR,103,19.070655301777535,SMA,103,1624.6046666666666,Broker,103,8367.100000000002,10019.420000000002,BuySell,103,,,Trades,103,,
104,spx-2013-2018,104,2013-07-10 23:59:59.999989,1651.56,1657.92,1647.66,1652.62,3011010000.0,0.0,TheStrategy,104,735059.9999999999,MACD,104,4.0396864243650725,-1.52008581759776,CrossOver,104,0.0,CrossDown,104,0.0,ATR,104,18.441322780221995,SMA,104,1624.3566666666666,Broker,104,8367.100000000002,10019.720000000001,BuySell,104,,,Trades,104,,
105,spx-2013-2018,105,2013-07-11 23:59:59.999989,1657.41,1676.63,1657.41,1675.02,3446340000.0,0.0,TheStrategy,105,735060.9999999999,MACD,105,7.4688558771138105,0.2777025213445541,CrossOver,105,0.0,CrossDown,105,0.0,ATR,105,18.83908543877758,SMA,105,1625.2453333333333,Broker,105,8367.100000000002,10042.120000000003,BuySell,105,,,Trades,105,,
106,spx-2013-2018,106,2013-07-12 23:59:59.999989,1675.26,1680.19,1672.33,1680.19,3039070000.0,0.0,TheStrategy,106,735061.9999999999,MACD,106,10.48283358650815,2.3187287343772733,CrossOver,106,0.0,CrossDown,106,0.0,ATR,106,18.05486505029348,SMA,106,1626.1046666666666,Broker,106,8367.100000000002,10047.290000000003,BuySell,106,,,Trades,106,,
107,spx-2013-2018,107,2013-07-15 23:59:59.999989,1679.59,1684.51,1677.89,1682.5,2623200000.0,0.0,TheStrategy,107,735064.9999999999,MACD,107,12.909023147013613,4.4367876169045415,CrossOver,107,0.0,CrossDown,107,0.0,ATR,107,17.238088975272507,SMA,107,1627.8300000000002,Broker,107,8367.100000000002,10049.600000000002,BuySell,107,,,Trades,107,,
108,spx-2013-2018,108,2013-07-16 23:59:59.999989,1682.7,1683.73,1671.84,1676.26,3081710000.0,0.0,TheStrategy,108,735065.9999999999,MACD,108,14.164994761118805,6.3824290457473944,CrossOver,108,0.0,CrossDown,108,0.0,ATR,108,16.856082619895908,SMA,108,1629.0246666666667,Broker,108,8367.100000000002,10043.360000000002,BuySell,108,,,Trades,108,,
109,spx-2013-2018,109,2013-07-17 23:59:59.999989,1677.91,1684.75,1677.91,1680.91,3153440000.0,0.0,TheStrategy,109,735066.9999999999,MACD,109,15.358533834721356,8.177650003542187,CrossOver,109,0.0,CrossDown,109,0.0,ATR,109,16.258505289903344,SMA,109,1630.6756666666665,Broker,109,8367.100000000002,10048.010000000002,BuySell,109,,,Trades,109,,
110,spx-2013-2018,110,2013-07-18 23:59:59.999989,1681.05,1693.12,1681.05,1689.37,3452370000.0,0.0,TheStrategy,110,735067.9999999999,MACD,110,16.79348856378624,9.900817715590998,CrossOver,110,0.0,CrossDown,110,0.0,ATR,110,15.969326340624521,SMA,110,1633.358,Broker,110,8367.100000000002,10056.470000000001,BuySell,110,,,Trades,110,,
111,spx-2013-2018,111,2013-07-19 23:59:59.999989,1686.15,1692.09,1684.08,1692.09,3302580000.0,0.0,TheStrategy,111,735068.9999999999,MACD,111,17.94334211432124,11.509322595337046,CrossOver,111,0.0,CrossDown,111,0.0,ATR,111,15.400803030579912,SMA,111,1635.6756666666665,Broker,111,8367.100000000002,10059.190000000002,BuySell,111,,,Trades,111,,
112,spx-2013-2018,112,2013-07-22 23:59:59.999989,1694.41,1697.61,1690.67,1695.53,2779130000.0,0.0,TheStrategy,112,735071.9999999999,MACD,112,18.914157948907587,12.990289666051154,CrossOver,112,0.0,CrossDown,112,0.0,ATR,112,14.796459956967048,SMA,112,1637.414,Broker,112,8367.100000000002,10062.630000000003,BuySell,112,,,Trades,112,,
113,spx-2013-2018,113,2013-07-23 23:59:59.999989,1696.63,1698.78,1691.13,1692.39,3096180000.0,0.0,TheStrategy,113,735072.9999999999,MACD,113,19.208738355504693,14.233979403941863,CrossOver,113,0.0,CrossDown,113,0.0,ATR,113,14.285998531469392,SMA,113,1639.0666666666666,Broker,113,8367.100000000002,10059.490000000002,BuySell,113,,,Trades,113,,
114,spx-2013-2018,114,2013-07-24 23:59:59.999989,1696.06,1698.38,1682.57,1685.94,3336120000.0,0.0,TheStrategy,114,735073.9999999999,MACD,114,18.706102054627536,15.128403934078998,CrossOver,114,0.0,CrossDown,114,0.0,ATR,114,14.394855779221592,SMA,114,1641.0603333333333,Broker,114,8367.100000000002,10053.040000000003,BuySell,114,,,Trades,114,,
115,spx-2013-2018,115,2013-07-25 23:59:59.999989,1685.21,1690.94,1680.07,1690.25,3322500000.0,0.0,TheStrategy,115,735074.9999999999,MACD,115,18.4429413966227,15.791311426587738,CrossOver,115,0.0,CrossDown,115,0.0,ATR,115,14.143080366420058,SMA,115,1643.6513333333335,Broker,115,8367.100000000002,10057.350000000002,BuySell,115,,,Trades,115,,
116,spx-2013-2018,116,2013-07-26 23:59:59.999989,1687.31,1691.85,1676.03,1691.65,2762770000.0,0.0,TheStrategy,116,735075.9999999999,MACD,116,18.138266335261505,16.260702408322494,CrossOver,116,0.0,CrossDown,116,0.0,ATR,116,14.262860340247192,SMA,116,1645.4943333333333,Broker,116,8367.100000000002,10058.750000000002,BuySell,116,,,Trades,116,,
117,spx-2013-2018,117,2013-07-29 23:59:59.999989,1690.32,1690.92,1681.86,1685.33,2840520000.0,0.0,TheStrategy,117,735078.9999999999,MACD,117,17.188697368836074,16.446301400425213,CrossOver,117,0.0,CrossDown,117,0.0,ATR,117,13.943370315943834,SMA,117,1647.4476666666667,Broker,117,8367.100000000002,10052.430000000002,BuySell,117,,,Trades,117,,
118,spx-2013-2018,118,2013-07-30 23:59:59.999989,1687.92,1693.19,1682.42,1685.96,3320530000.0,0.0,TheStrategy,118,735079.9999999999,MACD,118,16.299106898060245,16.41686249995222,CrossOver,118,-1.0,CrossDown,118,1.0,ATR,118,13.716701007662131,SMA,118,1649.0116666666665,Broker,118,8367.100000000002,10053.060000000001,BuySell,118,,,Trades,118,,
119,spx-2013-2018,119,2013-07-31 23:59:59.999989,1687.76,1698.43,1684.94,1685.73,3847390000.0,0.0,TheStrategy,119,735080.9999999999,MACD,119,15.398041920693686,16.213098384100512,CrossOver,119,0.0,CrossDown,119,0.0,ATR,119,13.700508078543407,SMA,119,1650.1423333333332,Broker,119,8367.100000000002,10052.830000000002,BuySell,119,,,Trades,119,,
120,spx-2013-2018,120,2013-08-01 23:59:59.999989,1689.42,1707.85,1689.42,1706.87,3775170000.0,0.0,TheStrategy,120,735081.9999999999,MACD,120,16.202984836766063,16.211075674633623,CrossOver,120,0.0,CrossDown,120,0.0,ATR,120,14.301900358647444,SMA,120,1652.7403333333334,Broker,120,8367.100000000002,10073.970000000001,BuySell,120,,,Trades,120,,
121,spx-2013-2018,121,2013-08-02 23:59:59.999989,1706.1,1709.67,1700.68,1709.67,3136630000.0,0.0,TheStrategy,121,735082.9999999999,MACD,121,16.872350542101913,16.34333064812728,CrossOver,121,1.0,CrossDown,121,0.0,ATR,121,13.922478904458343,SMA,121,1656.7896666666668,Broker,121,8367.100000000002,10076.770000000002,BuySell,121,,,Trades,121,,
