Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy2,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
2042,spx-1950-2018,2042,2017-02-10 23:59:59.999989,2312.27,2319.23,2311.1,2316.1,3475020000.0,0.0,MomentumStrategy2,2042,736370.9999999999,MACD,2042,-12.183273377002934,-10.83945448827173,CrossOver,2042,0.0,CrossDown,2042,0.0,Broker,2042,109969.8057973185,99934.14520985041,BuySell,2042,,2312.27,Trades,2042,,
2043,spx-1950-2018,2043,2017-02-13 23:59:59.999989,2321.72,2331.58,2321.42,2328.25,3349730000.0,0.0,MomentumStrategy2,2043,736373.9999999999,MACD,2043,-13.99757293805078,-11.471078178227541,CrossOver,2043,0.0,CrossDown,2043,0.0,Broker,2043,109969.8057973185,99881.49926358827,BuySell,2043,,,Trades,2043,,
2044,spx-1950-2018,2044,2017-02-14 23:59:59.999989,2326.12,2337.58,2322.17,2337.58,3520910000.0,0.0,MomentumStrategy2,2044,736374.9999999999,MACD,2044,-16.0037897116581,-12.377620484913654,CrossOver,2044,0.0,CrossDown,2044,0.0,Broker,2044,109969.8057973185,99841.07237645859,BuySell,2044,,,Trades,2044,,
2045,spx-1950-2018,2045,2017-02-15 23:59:59.999989,2335.58,2351.3,2334.81,2349.25,3775590000.0,0.0,MomentumStrategy2,2045,736375.9999999999,MACD,2045,-18.32417277118884,-13.566930942168693,CrossOver,2045,0.0,CrossDown,2045,0.0,Broker,2045,109969.8057973185,99790.50627004878,BuySell,2045,,,Trades,2045,,
2046,spx-1950-2018,2046,2017-02-16 23:59:59.999989,2349.64,2351.31,2338.87,2347.22,3672370000.0,0.0,MomentumStrategy2,2046,736376.9999999999,MACD,2046,-19.77137690305881,-14.807820134346716,CrossOver,2046,0.0,CrossDown,2046,0.0,Broker,2046,109969.8057973185,99799.30225942426,BuySell,2046,,,Trades,2046,,
2047,spx-1950-2018,2047,2017-02-17 23:59:59.999989,2343.01,2351.16,2339.58,2351.16,3513060000.0,0.0,MomentumStrategy2,2047,736377.9999999999,MACD,2047,-20.99421345192468,-16.04509879786231,CrossOver,2047,0.0,CrossDown,2047,0.0,Broker,2047,109969.8057973185,99782.23024063637,BuySell,2047,,,Trades,2047,,
2048,spx-1950-2018,2048,2017-02-21 23:59:59.999989,2354.91,2366.71,2354.91,2365.38,3579780000.0,0.0,MomentumStrategy2,2048,736381.9999999999,MACD,2048,-22.847384953720848,-17.405556029034017,CrossOver,2048,0.0,CrossDown,2048,0.0,Broker,2048,109969.8057973185,99720.61498501105,BuySell,2048,,,Trades,2048,,
2049,spx-1950-2018,2049,2017-02-22 23:59:59.999989,2361.11,2365.13,2358.34,2362.82,3468670000.0,0.0,MomentumStrategy2,2049,736382.9999999999,MACD,2049,-23.834714364487354,-18.691387696124686,CrossOver,2049,0.0,CrossDown,2049,0.0,Broker,2049,109969.8057973185,99731.70746422348,BuySell,2049,,,Trades,2049,,
2050,spx-1950-2018,2050,2017-02-23 23:59:59.999989,2367.5,2368.26,2355.09,2363.81,4015260000.0,0.0,MomentumStrategy2,2050,736383.9999999999,MACD,2050,-24.41561673059232,-19.836233503018214,CrossOver,2050,0.0,CrossDown,2050,0.0,Broker,2050,109969.8057973185,99727.41779452805,BuySell,2050,,,Trades,2050,,
2051,spx-1950-2018,2051,2017-02-24 23:59:59.999989,2355.73,2367.34,2352.87,2367.34,3831570000.0,0.0,MomentumStrategy2,2051,736384.9999999999,MACD,2051,-24.874094462092216,-20.843805694833016,CrossOver,2051,0.0,CrossDown,2051,0.0,Broker,2051,109969.8057973185,99712.12230561403,BuySell,2051,,,Trades,2051,,
2052,spx-1950-2018,2052,2017-02-27 23:59:59.999989,2365.23,2371.54,2361.87,2369.75,3582610000.0,0.0,MomentumStrategy2,2052,736387.9999999999,MACD,2052,-25.14208591028091,-21.703461737922595,CrossOver,2052,0.0,CrossDown,2052,0.0,Broker,2052,109969.8057973185,99701.67977635545,BuySell,2052,,,Trades,2052,,
2053,spx-1950-2018,2053,2017-02-28 23:59:59.999989,2366.08,2367.79,2358.96,2363.64,4210140000.0,0.0,MomentumStrategy2,2053,736388.9999999999,MACD,2053,-24.578123815154413,-22.27839415336896,CrossOver,2053,0.0,CrossDown,2053,0.0,Broker,2053,109969.8057973185,99728.15440447576,BuySell,2053,,,Trades,2053,,
