Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI_Oversold,len,oversold,RSI_Overbought,len,overbought,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
93,10dORHV,93,2010-05-17 00:00:00,,,,30.17,,,stockpx,93,2010-05-17 00:00:00,,,,28.91,,,HVStrategy,93,733909.0,RSI_Oversold,93,0.0,RSI_Overbought,93,,Broker,93,100002.00319,100002.00319,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,10dORHV,94,2010-05-18 00:00:00,,,,29.15,,,stockpx,94,2010-05-18 00:00:00,,,,28.61,,,HVStrategy,94,733910.0,RSI_Oversold,94,0.0,RSI_Overbought,94,,Broker,94,100002.00319,100002.00319,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,10dORHV,95,2010-05-19 00:00:00,,,,29.8,,,stockpx,95,2010-05-19 00:00:00,,,,28.2,,,HVStrategy,95,733911.0,RSI_Oversold,95,0.0,RSI_Overbought,95,,Broker,95,100002.00319,100002.00319,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,10dORHV,96,2010-05-20 00:00:00,,,,28.52,,,stockpx,96,2010-05-20 00:00:00,,,,27.4,,,HVStrategy,96,733912.0,RSI_Oversold,96,1.0,RSI_Overbought,96,,Broker,96,100002.00319,100002.00319,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,10dORHV,97,2010-05-21 00:00:00,,,,26.87,,,stockpx,97,2010-05-21 00:00:00,,,,26.81,,,HVStrategy,97,733913.0,RSI_Oversold,97,1.0,RSI_Overbought,97,,Broker,97,99975.10632,100001.97632,BuySell,97,26.87,,BuySell,97,,,DataTrades,97,,
98,10dORHV,98,2010-05-24 00:00:00,,,,23.34,,,stockpx,98,2010-05-24 00:00:00,,,,26.3,,,HVStrategy,98,733916.0,RSI_Oversold,98,1.0,RSI_Overbought,98,,Broker,98,99975.10632,99998.44632,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,10dORHV,99,2010-05-25 00:00:00,,,,26.6,,,stockpx,99,2010-05-25 00:00:00,,,,25.94,,,HVStrategy,99,733917.0,RSI_Oversold,99,1.0,RSI_Overbought,99,,Broker,99,99975.10632,100001.70632000001,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,10dORHV,100,2010-05-26 00:00:00,,,,35.1,,,stockpx,100,2010-05-26 00:00:00,,,,25.03,,,HVStrategy,100,733918.0,RSI_Oversold,100,1.0,RSI_Overbought,100,,Broker,100,100010.17122000002,100010.17122000002,BuySell,100,,35.1,BuySell,100,,,DataTrades,100,8.23,
101,10dORHV,101,2010-05-27 00:00:00,,,,38.22,,,stockpx,101,2010-05-27 00:00:00,,,,25.93,,,HVStrategy,101,733919.0,RSI_Oversold,101,1.0,RSI_Overbought,101,,Broker,101,99971.91300000002,100010.13300000002,BuySell,101,38.22,,BuySell,101,,,DataTrades,101,,
102,10dORHV,102,2010-05-28 00:00:00,,,,38.06,,,stockpx,102,2010-05-28 00:00:00,,,,25.84,,,HVStrategy,102,733920.0,RSI_Oversold,102,1.0,RSI_Overbought,102,,Broker,102,99971.91300000002,100009.97300000001,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,10dORHV,103,2010-06-01 00:00:00,,,,37.94,,,stockpx,103,2010-06-01 00:00:00,,,,26.12,,,HVStrategy,103,733924.0,RSI_Oversold,103,0.0,RSI_Overbought,103,,Broker,103,99971.91300000002,100009.85300000002,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,10dORHV,104,2010-06-02 00:00:00,,,,38.46,,,stockpx,104,2010-06-02 00:00:00,,,,26.45,,,HVStrategy,104,733925.0,RSI_Oversold,104,0.0,RSI_Overbought,104,,Broker,104,100010.33454000003,100010.33454000003,BuySell,104,,38.46,BuySell,104,,,DataTrades,104,0.240000000000002,
105,10dORHV,105,2010-06-03 00:00:00,,,,38.33,,,stockpx,105,2010-06-03 00:00:00,,,,26.88,,,HVStrategy,105,733926.0,RSI_Oversold,105,0.0,RSI_Overbought,105,,Broker,105,100010.33454000003,100010.33454000003,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,10dORHV,106,2010-06-04 00:00:00,,,,36.01,,,stockpx,106,2010-06-04 00:00:00,,,,25.7,,,HVStrategy,106,733927.0,RSI_Oversold,106,0.0,RSI_Overbought,106,,Broker,106,100010.33454000003,100010.33454000003,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,10dORHV,107,2010-06-07 00:00:00,,,,36.79,,,stockpx,107,2010-06-07 00:00:00,,,,25.35,,,HVStrategy,107,733930.0,RSI_Oversold,107,0.0,RSI_Overbought,107,,Broker,107,100010.33454000003,100010.33454000003,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,10dORHV,108,2010-06-08 00:00:00,,,,38.25,,,stockpx,108,2010-06-08 00:00:00,,,,25.02,,,HVStrategy,108,733931.0,RSI_Oversold,108,0.0,RSI_Overbought,108,,Broker,108,100010.33454000003,100010.33454000003,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,10dORHV,109,2010-06-09 00:00:00,,,,36.07,,,stockpx,109,2010-06-09 00:00:00,,,,24.84,,,HVStrategy,109,733932.0,RSI_Oversold,109,1.0,RSI_Overbought,109,,Broker,109,100010.33454000003,100010.33454000003,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,10dORHV,110,2010-06-10 00:00:00,,,,27.36,,,stockpx,110,2010-06-10 00:00:00,,,,24.94,,,HVStrategy,110,733933.0,RSI_Oversold,110,0.0,RSI_Overbought,110,,Broker,110,99982.94718000003,100010.30718000003,BuySell,110,27.36,,BuySell,110,,,DataTrades,110,,
111,10dORHV,111,2010-06-11 00:00:00,,,,25.14,,,stockpx,111,2010-06-11 00:00:00,,,,25.61,,,HVStrategy,111,733934.0,RSI_Oversold,111,0.0,RSI_Overbought,111,,Broker,111,99982.94718000003,100008.08718000003,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,10dORHV,112,2010-06-14 00:00:00,,,,26.4,,,stockpx,112,2010-06-14 00:00:00,,,,25.49,,,HVStrategy,112,733937.0,RSI_Oversold,112,0.0,RSI_Overbought,112,,Broker,112,99982.94718000003,100009.34718000003,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,10dORHV,113,2010-06-15 00:00:00,,,,29.01,,,stockpx,113,2010-06-15 00:00:00,,,,26.58,,,HVStrategy,113,733938.0,RSI_Oversold,113,0.0,RSI_Overbought,113,,Broker,113,100011.92817000003,100011.92817000003,BuySell,113,,29.01,BuySell,113,,,DataTrades,113,1.6500000000000021,
114,10dORHV,114,2010-06-16 00:00:00,,,,27.99,,,stockpx,114,2010-06-16 00:00:00,,,,26.34,,,HVStrategy,114,733939.0,RSI_Oversold,114,0.0,RSI_Overbought,114,,Broker,114,100011.92817000003,100011.92817000003,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,10dORHV,115,2010-06-17 00:00:00,,,,27.38,,,stockpx,115,2010-06-17 00:00:00,,,,26.33,,,HVStrategy,115,733940.0,RSI_Oversold,115,0.0,RSI_Overbought,115,,Broker,115,100011.92817000003,100011.92817000003,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,10dORHV,116,2010-06-18 00:00:00,,,,26.99,,,stockpx,116,2010-06-18 00:00:00,,,,26.42,,,HVStrategy,116,733941.0,RSI_Oversold,116,0.0,RSI_Overbought,116,,Broker,116,100011.92817000003,100011.92817000003,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,10dORHV,117,2010-06-21 00:00:00,,,,26.82,,,stockpx,117,2010-06-21 00:00:00,,,,25.93,,,HVStrategy,117,733944.0,RSI_Oversold,117,0.0,RSI_Overbought,117,,Broker,117,100011.92817000003,100011.92817000003,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,10dORHV,118,2010-06-22 00:00:00,,,,24.99,,,stockpx,118,2010-06-22 00:00:00,,,,25.85,,,HVStrategy,118,733945.0,RSI_Oversold,118,0.0,RSI_Overbought,118,,Broker,118,100011.92817000003,100011.92817000003,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,10dORHV,119,2010-06-23 00:00:00,,,,26.41,,,stockpx,119,2010-06-23 00:00:00,,,,25.37,,,HVStrategy,119,733946.0,RSI_Oversold,119,0.0,RSI_Overbought,119,,Broker,119,100011.92817000003,100011.92817000003,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,10dORHV,120,2010-06-24 00:00:00,,,,26.49,,,stockpx,120,2010-06-24 00:00:00,,,,25.02,,,HVStrategy,120,733947.0,RSI_Oversold,120,0.0,RSI_Overbought,120,,Broker,120,100011.92817000003,100011.92817000003,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,10dORHV,121,2010-06-25 00:00:00,,,,24.24,,,stockpx,121,2010-06-25 00:00:00,,,,24.7,,,HVStrategy,121,733948.0,RSI_Oversold,121,0.0,RSI_Overbought,121,,Broker,121,100011.92817000003,100011.92817000003,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,10dORHV,122,2010-06-28 00:00:00,,,,23.03,,,stockpx,122,2010-06-28 00:00:00,,,,24.34,,,HVStrategy,122,733951.0,RSI_Oversold,122,0.0,RSI_Overbought,122,,Broker,122,100011.92817000003,100011.92817000003,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,10dORHV,123,2010-06-29 00:00:00,,,,24.51,,,stockpx,123,2010-06-29 00:00:00,,,,23.31,,,HVStrategy,123,733952.0,RSI_Oversold,123,1.0,RSI_Overbought,123,,Broker,123,100011.92817000003,100011.92817000003,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,10dORHV,124,2010-06-30 00:00:00,,,,25.69,,,stockpx,124,2010-06-30 00:00:00,,,,23.22,,,HVStrategy,124,733953.0,RSI_Oversold,124,1.0,RSI_Overbought,124,,Broker,124,99986.21248000003,100011.90248000003,BuySell,124,25.69,,BuySell,124,,,DataTrades,124,,
125,10dORHV,125,2010-07-01 00:00:00,,,,25.72,,,stockpx,125,2010-07-01 00:00:00,,,,23.2,,,HVStrategy,125,733954.0,RSI_Oversold,125,1.0,RSI_Overbought,125,,Broker,125,99986.21248000003,100011.93248000003,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,10dORHV,126,2010-07-02 00:00:00,,,,25.36,,,stockpx,126,2010-07-02 00:00:00,,,,23.45,,,HVStrategy,126,733955.0,RSI_Oversold,126,1.0,RSI_Overbought,126,,Broker,126,99986.21248000003,100011.57248000003,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,10dORHV,127,2010-07-06 00:00:00,,,,24.75,,,stockpx,127,2010-07-06 00:00:00,,,,23.73,,,HVStrategy,127,733959.0,RSI_Oversold,127,0.0,RSI_Overbought,127,,Broker,127,100010.93773000003,100010.93773000003,BuySell,127,,24.75,BuySell,127,,,DataTrades,127,-0.9400000000000013,
128,10dORHV,128,2010-07-07 00:00:00,,,,26.43,,,stockpx,128,2010-07-07 00:00:00,,,,24.24,,,HVStrategy,128,733960.0,RSI_Oversold,128,0.0,RSI_Overbought,128,,Broker,128,100010.93773000003,100010.93773000003,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,10dORHV,129,2010-07-08 00:00:00,,,,23.89,,,stockpx,129,2010-07-08 00:00:00,,,,24.35,,,HVStrategy,129,733961.0,RSI_Oversold,129,0.0,RSI_Overbought,129,,Broker,129,100010.93773000003,100010.93773000003,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,10dORHV,130,2010-07-09 00:00:00,,,,23.34,,,stockpx,130,2010-07-09 00:00:00,,,,24.24,,,HVStrategy,130,733962.0,RSI_Oversold,130,0.0,RSI_Overbought,130,,Broker,130,100010.93773000003,100010.93773000003,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,10dORHV,131,2010-07-12 00:00:00,,,,24.51,,,stockpx,131,2010-07-12 00:00:00,,,,24.81,,,HVStrategy,131,733965.0,RSI_Oversold,131,0.0,RSI_Overbought,131,,Broker,131,100010.93773000003,100010.93773000003,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,10dORHV,132,2010-07-13 00:00:00,,,,24.79,,,stockpx,132,2010-07-13 00:00:00,,,,25.18,,,HVStrategy,132,733966.0,RSI_Oversold,132,0.0,RSI_Overbought,132,,Broker,132,100010.93773000003,100010.93773000003,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,10dORHV,133,2010-07-14 00:00:00,,,,20.56,,,stockpx,133,2010-07-14 00:00:00,,,,25.38,,,HVStrategy,133,733967.0,RSI_Oversold,133,0.0,RSI_Overbought,133,,Broker,133,100010.93773000003,100010.93773000003,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,10dORHV,134,2010-07-15 00:00:00,,,,18.82,,,stockpx,134,2010-07-15 00:00:00,,,,25.49,,,HVStrategy,134,733968.0,RSI_Oversold,134,0.0,RSI_Overbought,134,,Broker,134,100010.93773000003,100010.93773000003,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,10dORHV,135,2010-07-16 00:00:00,,,,21.34,,,stockpx,135,2010-07-16 00:00:00,,,,24.92,,,HVStrategy,135,733969.0,RSI_Oversold,135,0.0,RSI_Overbought,135,,Broker,135,100010.93773000003,100010.93773000003,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,10dORHV,136,2010-07-19 00:00:00,,,,21.91,,,stockpx,136,2010-07-19 00:00:00,,,,25.27,,,HVStrategy,136,733972.0,RSI_Oversold,136,0.0,RSI_Overbought,136,,Broker,136,100010.93773000003,100010.93773000003,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,10dORHV,137,2010-07-20 00:00:00,,,,24.07,,,stockpx,137,2010-07-20 00:00:00,,,,25.4,,,HVStrategy,137,733973.0,RSI_Oversold,137,0.0,RSI_Overbought,137,,Broker,137,100010.93773000003,100010.93773000003,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,10dORHV,138,2010-07-21 00:00:00,,,,24.41,,,stockpx,138,2010-07-21 00:00:00,,,,25.53,,,HVStrategy,138,733974.0,RSI_Oversold,138,0.0,RSI_Overbought,138,,Broker,138,100010.93773000003,100010.93773000003,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,10dORHV,139,2010-07-22 00:00:00,,,,27.07,,,stockpx,139,2010-07-22 00:00:00,,,,25.86,,,HVStrategy,139,733975.0,RSI_Oversold,139,0.0,RSI_Overbought,139,,Broker,139,100010.93773000003,100010.93773000003,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,10dORHV,140,2010-07-23 00:00:00,,,,27.18,,,stockpx,140,2010-07-23 00:00:00,,,,25.79,,,HVStrategy,140,733976.0,RSI_Oversold,140,0.0,RSI_Overbought,140,,Broker,140,100010.93773000003,100010.93773000003,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,10dORHV,141,2010-07-26 00:00:00,,,,26.15,,,stockpx,141,2010-07-26 00:00:00,,,,26.08,,,HVStrategy,141,733979.0,RSI_Oversold,141,0.0,RSI_Overbought,141,,Broker,141,100010.93773000003,100010.93773000003,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,10dORHV,142,2010-07-27 00:00:00,,,,25.63,,,stockpx,142,2010-07-27 00:00:00,,,,26.15,,,HVStrategy,142,733980.0,RSI_Oversold,142,0.0,RSI_Overbought,142,,Broker,142,100010.93773000003,100010.93773000003,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,10dORHV,143,2010-07-28 00:00:00,,,,25.03,,,stockpx,143,2010-07-28 00:00:00,,,,25.95,,,HVStrategy,143,733981.0,RSI_Oversold,143,0.0,RSI_Overbought,143,,Broker,143,100010.93773000003,100010.93773000003,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,10dORHV,144,2010-07-29 00:00:00,,,,25.36,,,stockpx,144,2010-07-29 00:00:00,,,,26.09,,,HVStrategy,144,733982.0,RSI_Oversold,144,0.0,RSI_Overbought,144,,Broker,144,100010.93773000003,100010.93773000003,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,10dORHV,145,2010-07-30 00:00:00,,,,23.66,,,stockpx,145,2010-07-30 00:00:00,,,,25.79,,,HVStrategy,145,733983.0,RSI_Oversold,145,0.0,RSI_Overbought,145,,Broker,145,100010.93773000003,100010.93773000003,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,10dORHV,146,2010-08-02 00:00:00,,,,24.43,,,stockpx,146,2010-08-02 00:00:00,,,,26.28,,,HVStrategy,146,733986.0,RSI_Oversold,146,0.0,RSI_Overbought,146,,Broker,146,100010.93773000003,100010.93773000003,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,10dORHV,147,2010-08-03 00:00:00,,,,20.62,,,stockpx,147,2010-08-03 00:00:00,,,,26.11,,,HVStrategy,147,733987.0,RSI_Oversold,147,0.0,RSI_Overbought,147,,Broker,147,100010.93773000003,100010.93773000003,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,10dORHV,148,2010-08-04 00:00:00,,,,18.6,,,stockpx,148,2010-08-04 00:00:00,,,,25.72,,,HVStrategy,148,733988.0,RSI_Oversold,148,0.0,RSI_Overbought,148,,Broker,148,100010.93773000003,100010.93773000003,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,10dORHV,149,2010-08-05 00:00:00,,,,15.4,,,stockpx,149,2010-08-05 00:00:00,,,,25.34,,,HVStrategy,149,733989.0,RSI_Oversold,149,0.0,RSI_Overbought,149,,Broker,149,100010.93773000003,100010.93773000003,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,10dORHV,150,2010-08-06 00:00:00,,,,18.2,,,stockpx,150,2010-08-06 00:00:00,,,,25.52,,,HVStrategy,150,733990.0,RSI_Oversold,150,0.0,RSI_Overbought,150,,Broker,150,100010.93773000003,100010.93773000003,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,10dORHV,151,2010-08-09 00:00:00,,,,17.85,,,stockpx,151,2010-08-09 00:00:00,,,,25.59,,,HVStrategy,151,733993.0,RSI_Oversold,151,0.0,RSI_Overbought,151,,Broker,151,100010.93773000003,100010.93773000003,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,10dORHV,152,2010-08-10 00:00:00,,,,19.08,,,stockpx,152,2010-08-10 00:00:00,,,,25.06,,,HVStrategy,152,733994.0,RSI_Oversold,152,0.0,RSI_Overbought,152,,Broker,152,100010.93773000003,100010.93773000003,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,10dORHV,153,2010-08-11 00:00:00,,,,20.59,,,stockpx,153,2010-08-11 00:00:00,,,,24.78,,,HVStrategy,153,733995.0,RSI_Oversold,153,0.0,RSI_Overbought,153,,Broker,153,100010.93773000003,100010.93773000003,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,10dORHV,154,2010-08-12 00:00:00,,,,21.32,,,stockpx,154,2010-08-12 00:00:00,,,,24.48,,,HVStrategy,154,733996.0,RSI_Oversold,154,0.0,RSI_Overbought,154,,Broker,154,100010.93773000003,100010.93773000003,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,10dORHV,155,2010-08-13 00:00:00,,,,21.4,,,stockpx,155,2010-08-13 00:00:00,,,,24.43,,,HVStrategy,155,733997.0,RSI_Oversold,155,0.0,RSI_Overbought,155,,Broker,155,100010.93773000003,100010.93773000003,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,10dORHV,156,2010-08-16 00:00:00,,,,20.01,,,stockpx,156,2010-08-16 00:00:00,,,,24.52,,,HVStrategy,156,734000.0,RSI_Oversold,156,0.0,RSI_Overbought,156,,Broker,156,100010.93773000003,100010.93773000003,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,10dORHV,157,2010-08-17 00:00:00,,,,21.16,,,stockpx,157,2010-08-17 00:00:00,,,,24.77,,,HVStrategy,157,734001.0,RSI_Oversold,157,0.0,RSI_Overbought,157,,Broker,157,100010.93773000003,100010.93773000003,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,10dORHV,158,2010-08-18 00:00:00,,,,21.53,,,stockpx,158,2010-08-18 00:00:00,,,,24.88,,,HVStrategy,158,734002.0,RSI_Oversold,158,0.0,RSI_Overbought,158,,Broker,158,100010.93773000003,100010.93773000003,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,10dORHV,159,2010-08-19 00:00:00,,,,21.21,,,stockpx,159,2010-08-19 00:00:00,,,,24.45,,,HVStrategy,159,734003.0,RSI_Oversold,159,0.0,RSI_Overbought,159,,Broker,159,100010.93773000003,100010.93773000003,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,10dORHV,160,2010-08-20 00:00:00,,,,18.73,,,stockpx,160,2010-08-20 00:00:00,,,,24.24,,,HVStrategy,160,734004.0,RSI_Oversold,160,0.0,RSI_Overbought,160,,Broker,160,100010.93773000003,100010.93773000003,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,10dORHV,161,2010-08-23 00:00:00,,,,19.25,,,stockpx,161,2010-08-23 00:00:00,,,,24.34,,,HVStrategy,161,734007.0,RSI_Oversold,161,0.0,RSI_Overbought,161,,Broker,161,100010.93773000003,100010.93773000003,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,10dORHV,162,2010-08-24 00:00:00,,,,18.53,,,stockpx,162,2010-08-24 00:00:00,,,,24.08,,,HVStrategy,162,734008.0,RSI_Oversold,162,0.0,RSI_Overbought,162,,Broker,162,100010.93773000003,100010.93773000003,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,10dORHV,163,2010-08-25 00:00:00,,,,16.61,,,stockpx,163,2010-08-25 00:00:00,,,,24.12,,,HVStrategy,163,734009.0,RSI_Oversold,163,0.0,RSI_Overbought,163,,Broker,163,100010.93773000003,100010.93773000003,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,10dORHV,164,2010-08-26 00:00:00,,,,15.61,,,stockpx,164,2010-08-26 00:00:00,,,,23.92,,,HVStrategy,164,734010.0,RSI_Oversold,164,0.0,RSI_Overbought,164,,Broker,164,100010.93773000003,100010.93773000003,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,10dORHV,165,2010-08-27 00:00:00,,,,15.17,,,stockpx,165,2010-08-27 00:00:00,,,,23.95,,,HVStrategy,165,734011.0,RSI_Oversold,165,0.0,RSI_Overbought,165,,Broker,165,100010.93773000003,100010.93773000003,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,10dORHV,166,2010-08-30 00:00:00,,,,15.81,,,stockpx,166,2010-08-30 00:00:00,,,,23.68,,,HVStrategy,166,734014.0,RSI_Oversold,166,0.0,RSI_Overbought,166,,Broker,166,100010.93773000003,100010.93773000003,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,10dORHV,167,2010-08-31 00:00:00,,,,14.01,,,stockpx,167,2010-08-31 00:00:00,,,,23.49,,,HVStrategy,167,734015.0,RSI_Oversold,167,1.0,RSI_Overbought,167,,Broker,167,100010.93773000003,100010.93773000003,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,10dORHV,168,2010-09-01 00:00:00,,,,13.56,,,stockpx,168,2010-09-01 00:00:00,,,,23.94,,,HVStrategy,168,734016.0,RSI_Oversold,168,0.0,RSI_Overbought,168,,Broker,168,99997.36417000003,100010.92417000003,BuySell,168,13.56,,BuySell,168,,,DataTrades,168,,
169,10dORHV,169,2010-09-02 00:00:00,,,,13.24,,,stockpx,169,2010-09-02 00:00:00,,,,23.9,,,HVStrategy,169,734017.0,RSI_Oversold,169,0.0,RSI_Overbought,169,,Broker,169,99997.36417000003,100010.60417000004,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,10dORHV,170,2010-09-03 00:00:00,,,,15.9,,,stockpx,170,2010-09-03 00:00:00,,,,24.29,,,HVStrategy,170,734018.0,RSI_Oversold,170,0.0,RSI_Overbought,170,,Broker,170,99997.36417000003,100013.26417000002,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,10dORHV,171,2010-09-07 00:00:00,,,,16.19,,,stockpx,171,2010-09-07 00:00:00,,,,23.99,,,HVStrategy,171,734022.0,RSI_Oversold,171,0.0,RSI_Overbought,171,,Broker,171,100013.53798000004,100013.53798000004,BuySell,171,,16.19,BuySell,171,,,DataTrades,171,2.630000000000001,
172,10dORHV,172,2010-09-08 00:00:00,,,,15.84,,,stockpx,172,2010-09-08 00:00:00,,,,23.94,,,HVStrategy,172,734023.0,RSI_Oversold,172,0.0,RSI_Overbought,172,,Broker,172,100013.53798000004,100013.53798000004,BuySell,172,,,BuySell,172,,,DataTrades,172,,
173,10dORHV,173,2010-09-09 00:00:00,,,,16.54,,,stockpx,173,2010-09-09 00:00:00,,,,24.02,,,HVStrategy,173,734024.0,RSI_Oversold,173,0.0,RSI_Overbought,173,,Broker,173,100013.53798000004,100013.53798000004,BuySell,173,,,BuySell,173,,,DataTrades,173,,
174,10dORHV,174,2010-09-10 00:00:00,,,,16.27,,,stockpx,174,2010-09-10 00:00:00,,,,23.81,,,HVStrategy,174,734025.0,RSI_Oversold,174,0.0,RSI_Overbought,174,,Broker,174,100013.53798000004,100013.53798000004,BuySell,174,,,BuySell,174,,,DataTrades,174,,
175,10dORHV,175,2010-09-13 00:00:00,,,,25.96,,,stockpx,175,2010-09-13 00:00:00,,,,25.16,,,HVStrategy,175,734028.0,RSI_Oversold,175,0.0,RSI_Overbought,175,,Broker,175,100013.53798000004,100013.53798000004,BuySell,175,,,BuySell,175,,,DataTrades,175,,
176,10dORHV,176,2010-09-14 00:00:00,,,,25.51,,,stockpx,176,2010-09-14 00:00:00,,,,25.05,,,HVStrategy,176,734029.0,RSI_Oversold,176,0.0,RSI_Overbought,176,,Broker,176,100013.53798000004,100013.53798000004,BuySell,176,,,BuySell,176,,,DataTrades,176,,
177,10dORHV,177,2010-09-15 00:00:00,,,,25.41,,,stockpx,177,2010-09-15 00:00:00,,,,25.12,,,HVStrategy,177,734030.0,RSI_Oversold,177,0.0,RSI_Overbought,177,,Broker,177,100013.53798000004,100013.53798000004,BuySell,177,,,BuySell,177,,,DataTrades,177,,
178,10dORHV,178,2010-09-16 00:00:00,,,,24.85,,,stockpx,178,2010-09-16 00:00:00,,,,25.31,,,HVStrategy,178,734031.0,RSI_Oversold,178,0.0,RSI_Overbought,178,,Broker,178,100013.53798000004,100013.53798000004,BuySell,178,,,BuySell,178,,,DataTrades,178,,
179,10dORHV,179,2010-09-17 00:00:00,,,,25.05,,,stockpx,179,2010-09-17 00:00:00,,,,25.19,,,HVStrategy,179,734032.0,RSI_Oversold,179,0.0,RSI_Overbought,179,,Broker,179,100013.53798000004,100013.53798000004,BuySell,179,,,BuySell,179,,,DataTrades,179,,
180,10dORHV,180,2010-09-20 00:00:00,,,,23.73,,,stockpx,180,2010-09-20 00:00:00,,,,25.43,,,HVStrategy,180,734035.0,RSI_Oversold,180,0.0,RSI_Overbought,180,,Broker,180,100013.53798000004,100013.53798000004,BuySell,180,,,BuySell,180,,,DataTrades,180,,
181,10dORHV,181,2010-09-21 00:00:00,,,,23.78,,,stockpx,181,2010-09-21 00:00:00,,,,25.13,,,HVStrategy,181,734036.0,RSI_Oversold,181,0.0,RSI_Overbought,181,,Broker,181,100013.53798000004,100013.53798000004,BuySell,181,,,BuySell,181,,,DataTrades,181,,
182,10dORHV,182,2010-09-22 00:00:00,,,,25.09,,,stockpx,182,2010-09-22 00:00:00,,,,24.55,,,HVStrategy,182,734037.0,RSI_Oversold,182,0.0,RSI_Overbought,182,,Broker,182,100013.53798000004,100013.53798000004,BuySell,182,,,BuySell,182,,,DataTrades,182,,
