Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
1799,iv30,1799,2017-03-31 00:00:00,,,,8.43,,,stockpx,1799,2017-03-31 00:00:00,,,,143.86,,,HVStrategy,1799,736419.0,RSI,1799,28.61414690855591,LRSI,1799,0.44819454201496034,TSI,1799,-11.363683855790095,Broker,1799,100084.5,100084.5,BuySell,1799,,,BuySell,1799,,,DataTrades,1799,,
1800,iv30,1800,2017-04-03 00:00:00,,,,15.99,,,stockpx,1800,2017-04-03 00:00:00,,,,143.79,,,HVStrategy,1800,736422.0,RSI,1800,54.322269088407985,LRSI,1800,0.66661531553111,TSI,1800,-5.341988399514979,Broker,1800,100068.51,100084.5,BuySell,1800,15.99,,BuySell,1800,,,DataTrades,1800,,
1801,iv30,1801,2017-04-04 00:00:00,,,,15.91,,,stockpx,1801,2017-04-04 00:00:00,,,,144.64,,,HVStrategy,1801,736423.0,RSI,1801,54.10023980034641,LRSI,1801,0.5581155155871591,TSI,1801,-1.9403675191992875,Broker,1801,100068.51,100084.42,BuySell,1801,,,BuySell,1801,,,DataTrades,1801,,
1802,iv30,1802,2017-04-05 00:00:00,,,,16.15,,,stockpx,1802,2017-04-05 00:00:00,,,,144.5,,,HVStrategy,1802,736424.0,RSI,1802,54.698446669378775,LRSI,1802,0.5217058394270438,TSI,1802,0.5565322503091477,Broker,1802,100068.51,100084.65999999999,BuySell,1802,,,BuySell,1802,,,DataTrades,1802,,
1803,iv30,1803,2017-04-06 00:00:00,,,,16.69,,,stockpx,1803,2017-04-06 00:00:00,,,,143.65,,,HVStrategy,1803,736425.0,RSI,1803,56.08526151273454,LRSI,1803,0.6674126336360856,TSI,1803,2.887607841581931,Broker,1803,100068.51,100085.2,BuySell,1803,,,BuySell,1803,,,DataTrades,1803,,
1804,iv30,1804,2017-04-07 00:00:00,,,,16.51,,,stockpx,1804,2017-04-07 00:00:00,,,,143.65,,,HVStrategy,1804,736426.0,RSI,1804,55.47562493060115,LRSI,1804,0.8199401317473669,TSI,1804,4.381953041401394,Broker,1804,100068.51,100085.01999999999,BuySell,1804,,,BuySell,1804,,,DataTrades,1804,,
1805,iv30,1805,2017-04-10 00:00:00,,,,17.5,,,stockpx,1805,2017-04-10 00:00:00,,,,143.15,,,HVStrategy,1805,736429.0,RSI,1805,58.168831350167935,LRSI,1805,1.0,TSI,1805,6.498465798482704,Broker,1805,100068.51,100086.01,BuySell,1805,,,BuySell,1805,,,DataTrades,1805,,
1806,iv30,1806,2017-04-11 00:00:00,,,,21.07,,,stockpx,1806,2017-04-11 00:00:00,,,,141.28,,,HVStrategy,1806,736430.0,RSI,1806,66.12596192303661,LRSI,1806,1.0,TSI,1806,11.428905949855508,Broker,1806,100089.58,100089.58,BuySell,1806,,21.07,BuySell,1806,,,DataTrades,1806,5.08,
1807,iv30,1807,2017-04-12 00:00:00,,,,20.92,,,stockpx,1807,2017-04-12 00:00:00,,,,141.52,,,HVStrategy,1807,736431.0,RSI,1807,65.56165661931388,LRSI,1807,0.9561372449154989,TSI,1807,14.905353898755006,Broker,1807,100089.58,100089.58,BuySell,1807,,,BuySell,1807,,,DataTrades,1807,,
1808,iv30,1808,2017-04-13 00:00:00,,,,20.41,,,stockpx,1808,2017-04-13 00:00:00,,,,141.76,,,HVStrategy,1808,736432.0,RSI,1808,63.57513621969979,LRSI,1808,1.0,TSI,1808,16.984923482240546,Broker,1808,100089.58,100089.58,BuySell,1808,,,BuySell,1808,,,DataTrades,1808,,
1809,iv30,1809,2017-04-17 00:00:00,,,,21.26,,,stockpx,1809,2017-04-17 00:00:00,,,,141.53,,,HVStrategy,1809,736436.0,RSI,1809,65.4539139092947,LRSI,1809,1.0,TSI,1809,19.27664960854037,Broker,1809,100089.58,100089.58,BuySell,1809,,,BuySell,1809,,,DataTrades,1809,,
1810,iv30,1810,2017-04-18 00:00:00,,,,20.63,,,stockpx,1810,2017-04-18 00:00:00,,,,141.32,,,HVStrategy,1810,736437.0,RSI,1810,62.86571514526488,LRSI,1810,1.0,TSI,1810,20.35076759329952,Broker,1810,100089.58,100089.58,BuySell,1810,,,BuySell,1810,,,DataTrades,1810,,
1811,iv30,1811,2017-04-19 00:00:00,,,,20.12,,,stockpx,1811,2017-04-19 00:00:00,,,,140.73,,,HVStrategy,1811,736438.0,RSI,1811,60.770777470297425,LRSI,1811,1.0,TSI,1811,20.610099503179416,Broker,1811,100089.58,100089.58,BuySell,1811,,,BuySell,1811,,,DataTrades,1811,,
1812,iv30,1812,2017-04-20 00:00:00,,,,19.43,,,stockpx,1812,2017-04-20 00:00:00,,,,142.7,,,HVStrategy,1812,736439.0,RSI,1812,57.95677140598535,LRSI,1812,0.8612809480023698,TSI,1812,20.005734765148937,Broker,1812,100089.58,100089.58,BuySell,1812,,,BuySell,1812,,,DataTrades,1812,,
1813,iv30,1813,2017-04-21 00:00:00,,,,20.13,,,stockpx,1813,2017-04-21 00:00:00,,,,142.08,,,HVStrategy,1813,736440.0,RSI,1813,59.98131300393746,LRSI,1813,0.9386531565300665,TSI,1813,20.070805137225022,Broker,1813,100089.58,100089.58,BuySell,1813,,,BuySell,1813,,,DataTrades,1813,,
1814,iv30,1814,2017-04-24 00:00:00,,,,19.78,,,stockpx,1814,2017-04-24 00:00:00,,,,143.76,,,HVStrategy,1814,736443.0,RSI,1814,58.46536604450052,LRSI,1814,0.8497132446488384,TSI,1814,19.702085791848546,Broker,1814,100089.58,100089.58,BuySell,1814,,,BuySell,1814,,,DataTrades,1814,,
1815,iv30,1815,2017-04-25 00:00:00,,,,19.64,,,stockpx,1815,2017-04-25 00:00:00,,,,144.86,,,HVStrategy,1815,736444.0,RSI,1815,57.83570224472216,LRSI,1815,0.6554321654857422,TSI,1815,19.226611066513815,Broker,1815,100089.58,100089.58,BuySell,1815,,,BuySell,1815,,,DataTrades,1815,,
1816,iv30,1816,2017-04-26 00:00:00,,,,20.66,,,stockpx,1816,2017-04-26 00:00:00,,,,143.99,,,HVStrategy,1816,736445.0,RSI,1816,61.12105037047167,LRSI,1816,0.6386697326109394,TSI,1816,19.696328669827583,Broker,1816,100089.58,100089.58,BuySell,1816,,,BuySell,1816,,,DataTrades,1816,,
1817,iv30,1817,2017-04-27 00:00:00,,,,20.78,,,stockpx,1817,2017-04-27 00:00:00,,,,143.76,,,HVStrategy,1817,736446.0,RSI,1817,61.501108915978364,LRSI,1817,0.6253219035665714,TSI,1817,20.18822373618039,Broker,1817,100089.58,100089.58,BuySell,1817,,,BuySell,1817,,,DataTrades,1817,,
1818,iv30,1818,2017-04-28 00:00:00,,,,20.63,,,stockpx,1818,2017-04-28 00:00:00,,,,143.65,,,HVStrategy,1818,736447.0,RSI,1818,60.70231285661638,LRSI,1818,0.6338960739217264,TSI,1818,20.400195656668902,Broker,1818,100089.58,100089.58,BuySell,1818,,,BuySell,1818,,,DataTrades,1818,,
1819,iv30,1819,2017-05-01 00:00:00,,,,21.67,,,stockpx,1819,2017-05-01 00:00:00,,,,146.82,,,HVStrategy,1819,736450.0,RSI,1819,64.17646015970821,LRSI,1819,1.0,TSI,1819,21.51485677061486,Broker,1819,100089.58,100089.58,BuySell,1819,,,BuySell,1819,,,DataTrades,1819,,
1820,iv30,1820,2017-05-02 00:00:00,,,,21.3,,,stockpx,1820,2017-05-02 00:00:00,,,,147.56,,,HVStrategy,1820,736451.0,RSI,1820,62.07392384839185,LRSI,1820,0.8572842521705809,TSI,1820,21.91940706303402,Broker,1820,100089.58,100089.58,BuySell,1820,,,BuySell,1820,,,DataTrades,1820,,
1821,iv30,1821,2017-05-03 00:00:00,,,,14.93,,,stockpx,1821,2017-05-03 00:00:00,,,,147.15,,,HVStrategy,1821,736452.0,RSI,1821,38.617080235648245,LRSI,1821,0.37685855477515784,TSI,1821,13.567945621958732,Broker,1821,100089.58,100089.58,BuySell,1821,,,BuySell,1821,,,DataTrades,1821,,
1822,iv30,1822,2017-05-04 00:00:00,,,,13.33,,,stockpx,1822,2017-05-04 00:00:00,,,,146.41,,,HVStrategy,1822,736453.0,RSI,1822,35.03580494080559,LRSI,1822,0.32808952530860114,TSI,1822,5.510963889511312,Broker,1822,100089.58,100089.58,BuySell,1822,,,BuySell,1822,,,DataTrades,1822,,
1823,iv30,1823,2017-05-05 00:00:00,,,,13.64,,,stockpx,1823,2017-05-05 00:00:00,,,,148.56,,,HVStrategy,1823,736454.0,RSI,1823,36.26901009462851,LRSI,1823,0.28821685480613224,TSI,1823,-0.18671507981111252,Broker,1823,100089.58,100089.58,BuySell,1823,,,BuySell,1823,,,DataTrades,1823,,
1824,iv30,1824,2017-05-08 00:00:00,,,,16.21,,,stockpx,1824,2017-05-08 00:00:00,,,,153.32,,,HVStrategy,1824,736457.0,RSI,1824,45.5048288763533,LRSI,1824,0.122575699431036,TSI,1824,-1.8369521207257256,Broker,1824,100089.58,100089.58,BuySell,1824,,,BuySell,1824,,,DataTrades,1824,,
1825,iv30,1825,2017-05-09 00:00:00,,,,16.23,,,stockpx,1825,2017-05-09 00:00:00,,,,153.93,,,HVStrategy,1825,736458.0,RSI,1825,45.57093431232891,LRSI,1825,0.009195520501234181,TSI,1825,-3.0625266851127515,Broker,1825,100089.58,100089.58,BuySell,1825,,,BuySell,1825,,,DataTrades,1825,,
1826,iv30,1826,2017-05-10 00:00:00,,,,16.27,,,stockpx,1826,2017-05-10 00:00:00,,,,153.15,,,HVStrategy,1826,736459.0,RSI,1826,45.71277195311381,LRSI,1826,0.05208089687914454,TSI,1826,-3.9764018483858146,Broker,1826,100089.58,100089.58,BuySell,1826,,,BuySell,1826,,,DataTrades,1826,,
1827,iv30,1827,2017-05-11 00:00:00,,,,15.78,,,stockpx,1827,2017-05-11 00:00:00,,,,153.65,,,HVStrategy,1827,736460.0,RSI,1827,44.19348556257259,LRSI,1827,0.0,TSI,1827,-5.177353050369502,Broker,1827,100089.58,100089.58,BuySell,1827,,,BuySell,1827,,,DataTrades,1827,,
1828,iv30,1828,2017-05-12 00:00:00,,,,16.88,,,stockpx,1828,2017-05-12 00:00:00,,,,155.76,,,HVStrategy,1828,736461.0,RSI,1828,48.344019669505656,LRSI,1828,0.19140730043425946,TSI,1828,-4.9655183317723655,Broker,1828,100089.58,100089.58,BuySell,1828,,,BuySell,1828,,,DataTrades,1828,,
1829,iv30,1829,2017-05-15 00:00:00,,,,17.52,,,stockpx,1829,2017-05-15 00:00:00,,,,155.49,,,HVStrategy,1829,736464.0,RSI,1829,50.64403488779456,LRSI,1829,0.3770306791685539,TSI,1829,-4.1102119223168625,Broker,1829,100089.58,100089.58,BuySell,1829,,,BuySell,1829,,,DataTrades,1829,,
1830,iv30,1830,2017-05-16 00:00:00,,,,16.67,,,stockpx,1830,2017-05-16 00:00:00,,,,155.32,,,HVStrategy,1830,736465.0,RSI,1830,47.611895195479605,LRSI,1830,0.44919772231578176,TSI,1830,-4.261254597302197,Broker,1830,100089.58,100089.58,BuySell,1830,,,BuySell,1830,,,DataTrades,1830,,
1831,iv30,1831,2017-05-17 00:00:00,,,,20.25,,,stockpx,1831,2017-05-17 00:00:00,,,,150.9,,,HVStrategy,1831,736466.0,RSI,1831,58.80021031255863,LRSI,1831,0.8492961410933056,TSI,1831,-0.6084143039970048,Broker,1831,100089.58,100089.58,BuySell,1831,,,BuySell,1831,,,DataTrades,1831,,
1832,iv30,1832,2017-05-18 00:00:00,,,,19.55,,,stockpx,1832,2017-05-18 00:00:00,,,,153.18,,,HVStrategy,1832,736467.0,RSI,1832,56.26971010924538,LRSI,1832,0.7684818305919014,TSI,1832,1.5021567738767525,Broker,1832,100089.58,100089.58,BuySell,1832,,,BuySell,1832,,,DataTrades,1832,,
1833,iv30,1833,2017-05-19 00:00:00,,,,17.39,,,stockpx,1833,2017-05-19 00:00:00,,,,153.32,,,HVStrategy,1833,736468.0,RSI,1833,49.229390850999415,LRSI,1833,0.7953548913375191,TSI,1833,0.9728729558096103,Broker,1833,100089.58,100089.58,BuySell,1833,,,BuySell,1833,,,DataTrades,1833,,
1834,iv30,1834,2017-05-22 00:00:00,,,,17.13,,,stockpx,1834,2017-05-22 00:00:00,,,,153.76,,,HVStrategy,1834,736471.0,RSI,1834,48.44368653054558,LRSI,1834,0.7968472727422835,TSI,1834,0.3086679734568374,Broker,1834,100089.58,100089.58,BuySell,1834,,,BuySell,1834,,,DataTrades,1834,,
1835,iv30,1835,2017-05-23 00:00:00,,,,16.95,,,stockpx,1835,2017-05-23 00:00:00,,,,153.52,,,HVStrategy,1835,736472.0,RSI,1835,47.874022965304995,LRSI,1835,0.7435437755832488,TSI,1835,-0.39247129959190724,Broker,1835,100089.58,100089.58,BuySell,1835,,,BuySell,1835,,,DataTrades,1835,,
1836,iv30,1836,2017-05-24 00:00:00,,,,16.42,,,stockpx,1836,2017-05-24 00:00:00,,,,153.03,,,HVStrategy,1836,736473.0,RSI,1836,46.15306656227592,LRSI,1836,0.5684507036211874,TSI,1836,-1.476211586431605,Broker,1836,100089.58,100089.58,BuySell,1836,,,BuySell,1836,,,DataTrades,1836,,
1837,iv30,1837,2017-05-25 00:00:00,,,,15.82,,,stockpx,1837,2017-05-25 00:00:00,,,,153.99,,,HVStrategy,1837,736474.0,RSI,1837,44.215295181040986,LRSI,1837,0.33901153924953586,TSI,1837,-2.9437079582318915,Broker,1837,100089.58,100089.58,BuySell,1837,,,BuySell,1837,,,DataTrades,1837,,
1838,iv30,1838,2017-05-26 00:00:00,,,,14.94,,,stockpx,1838,2017-05-26 00:00:00,,,,153.78,,,HVStrategy,1838,736475.0,RSI,1838,41.4654724455042,LRSI,1838,0.11282748142906295,TSI,1838,-4.998486901474554,Broker,1838,100089.58,100089.58,BuySell,1838,,,BuySell,1838,,,DataTrades,1838,,
1839,iv30,1839,2017-05-30 00:00:00,,,,15.34,,,stockpx,1839,2017-05-30 00:00:00,,,,153.9,,,HVStrategy,1839,736479.0,RSI,1839,43.19481933716843,LRSI,1839,0.059121567525281485,TSI,1839,-6.239588389480892,Broker,1839,100089.58,100089.58,BuySell,1839,,,BuySell,1839,,,DataTrades,1839,,
1840,iv30,1840,2017-05-31 00:00:00,,,,14.8,,,stockpx,1840,2017-05-31 00:00:00,,,,154.01,,,HVStrategy,1840,736480.0,RSI,1840,41.41590275136721,LRSI,1840,0.0,TSI,1840,-7.788587587889838,Broker,1840,100089.58,100089.58,BuySell,1840,,,BuySell,1840,,,DataTrades,1840,,
1841,iv30,1841,2017-06-01 00:00:00,,,,15.52,,,stockpx,1841,2017-06-01 00:00:00,,,,152.93,,,HVStrategy,1841,736481.0,RSI,1841,44.686865600064685,LRSI,1841,0.0,TSI,1841,-8.231561433134516,Broker,1841,100089.58,100089.58,BuySell,1841,,,BuySell,1841,,,DataTrades,1841,,
1842,iv30,1842,2017-06-02 00:00:00,,,,15.49,,,stockpx,1842,2017-06-02 00:00:00,,,,155.01,,,HVStrategy,1842,736482.0,RSI,1842,44.575188917728894,LRSI,1842,0.0,TSI,1842,-8.628309267588042,Broker,1842,100089.58,100089.58,BuySell,1842,,,BuySell,1842,,,DataTrades,1842,,
1843,iv30,1843,2017-06-05 00:00:00,,,,16.29,,,stockpx,1843,2017-06-05 00:00:00,,,,153.75,,,HVStrategy,1843,736485.0,RSI,1843,48.2866004588333,LRSI,1843,0.2241059797808616,TSI,1843,-7.981945769003894,Broker,1843,100089.58,100089.58,BuySell,1843,,,BuySell,1843,,,DataTrades,1843,,
1844,iv30,1844,2017-06-06 00:00:00,,,,16.41,,,stockpx,1844,2017-06-06 00:00:00,,,,155.46,,,HVStrategy,1844,736486.0,RSI,1844,48.84000324727193,LRSI,1844,0.3129190250986235,TSI,1844,-7.293426232009824,Broker,1844,100089.58,100089.58,BuySell,1844,,,BuySell,1844,,,DataTrades,1844,,
1845,iv30,1845,2017-06-07 00:00:00,,,,16.54,,,stockpx,1845,2017-06-07 00:00:00,,,,155.2,,,HVStrategy,1845,736487.0,RSI,1845,49.470854540806755,LRSI,1845,0.4883342134888189,TSI,1845,-6.5472729800178335,Broker,1845,100089.58,100089.58,BuySell,1845,,,BuySell,1845,,,DataTrades,1845,,
1846,iv30,1846,2017-06-08 00:00:00,,,,15.98,,,stockpx,1846,2017-06-08 00:00:00,,,,154.77,,,HVStrategy,1846,736488.0,RSI,1846,46.79405103677408,LRSI,1846,0.5941912710768869,TSI,1846,-6.562853668475971,Broker,1846,100089.58,100089.58,BuySell,1846,,,BuySell,1846,,,DataTrades,1846,,
1847,iv30,1847,2017-06-09 00:00:00,,,,23.52,,,stockpx,1847,2017-06-09 00:00:00,,,,149.54,,,HVStrategy,1847,736489.0,RSI,1847,70.18566563349061,LRSI,1847,0.7582826272392551,TSI,1847,2.799956643769547,Broker,1847,100089.58,100089.58,BuySell,1847,,,BuySell,1847,,,DataTrades,1847,,
1848,iv30,1848,2017-06-12 00:00:00,,,,23.32,,,stockpx,1848,2017-06-12 00:00:00,,,,144.51,,,HVStrategy,1848,736492.0,RSI,1848,69.31516003259345,LRSI,1848,0.753160093350644,TSI,1848,9.348694106109765,Broker,1848,100112.90000000001,100089.58,BuySell,1848,,23.32,BuySell,1848,,,DataTrades,1848,,
1849,iv30,1849,2017-06-13 00:00:00,,,,16.9,,,stockpx,1849,2017-06-13 00:00:00,,,,146.64,,,HVStrategy,1849,736493.0,RSI,1849,48.514255072434885,LRSI,1849,0.6494191272143514,TSI,1849,6.671487496189271,Broker,1849,100112.90000000001,100096.00000000001,BuySell,1849,,,BuySell,1849,,,DataTrades,1849,,
1850,iv30,1850,2017-06-14 00:00:00,,,,18.63,,,stockpx,1850,2017-06-14 00:00:00,,,,144.41,,,HVStrategy,1850,736494.0,RSI,1850,52.638768697218175,LRSI,1850,0.8862877567412724,TSI,1850,6.417187477503184,Broker,1850,100112.90000000001,100094.27,BuySell,1850,,,BuySell,1850,,,DataTrades,1850,,
1851,iv30,1851,2017-06-15 00:00:00,,,,18.11,,,stockpx,1851,2017-06-15 00:00:00,,,,144.36,,,HVStrategy,1851,736495.0,RSI,1851,51.30826825753798,LRSI,1851,0.8373000768293457,TSI,1851,5.72470419211201,Broker,1851,100112.90000000001,100094.79000000001,BuySell,1851,,,BuySell,1851,,,DataTrades,1851,,
1852,iv30,1852,2017-06-16 00:00:00,,,,18.01,,,stockpx,1852,2017-06-16 00:00:00,,,,143.32,,,HVStrategy,1852,736496.0,RSI,1852,51.04108420592521,LRSI,1852,0.7777146656114615,TSI,1852,5.118093962213653,Broker,1852,100112.90000000001,100094.89000000001,BuySell,1852,,,BuySell,1852,,,DataTrades,1852,,
1853,iv30,1853,2017-06-19 00:00:00,,,,17.4,,,stockpx,1853,2017-06-19 00:00:00,,,,146.05,,,HVStrategy,1853,736499.0,RSI,1853,49.352785218557706,LRSI,1853,0.5492693723910989,TSI,1853,4.084140400132751,Broker,1853,100112.90000000001,100095.50000000001,BuySell,1853,,,BuySell,1853,,,DataTrades,1853,,
1854,iv30,1854,2017-06-20 00:00:00,,,,17.79,,,stockpx,1854,2017-06-20 00:00:00,,,,146.05,,,HVStrategy,1854,736500.0,RSI,1854,50.48056576382669,LRSI,1854,0.3934486917564167,TSI,1854,3.612330457430382,Broker,1854,100095.11000000002,100095.11000000002,BuySell,1854,17.79,,BuySell,1854,,,DataTrades,1854,5.530000000000001,
1855,iv30,1855,2017-06-21 00:00:00,,,,17.15,,,stockpx,1855,2017-06-21 00:00:00,,,,145.88,,,HVStrategy,1855,736501.0,RSI,1855,48.56925831216918,LRSI,1855,0.0,TSI,1855,2.647916670134837,Broker,1855,100095.11000000002,100095.11000000002,BuySell,1855,,,BuySell,1855,,,DataTrades,1855,,
1856,iv30,1856,2017-06-22 00:00:00,,,,17.39,,,stockpx,1856,2017-06-22 00:00:00,,,,146.34,,,HVStrategy,1856,736502.0,RSI,1856,49.34381774305718,LRSI,1856,0.0,TSI,1856,2.084848160484561,Broker,1856,100095.11000000002,100095.11000000002,BuySell,1856,,,BuySell,1856,,,DataTrades,1856,,
1857,iv30,1857,2017-06-23 00:00:00,,,,16.75,,,stockpx,1857,2017-06-23 00:00:00,,,,146.3,,,HVStrategy,1857,736503.0,RSI,1857,47.29817514122585,LRSI,1857,0.0,TSI,1857,1.0304797036347553,Broker,1857,100095.11000000002,100095.11000000002,BuySell,1857,,,BuySell,1857,,,DataTrades,1857,,
1858,iv30,1858,2017-06-26 00:00:00,,,,18.06,,,stockpx,1858,2017-06-26 00:00:00,,,,145.85,,,HVStrategy,1858,736506.0,RSI,1858,51.711042245040645,LRSI,1858,0.18744115386575122,TSI,1858,1.3734978561552305,Broker,1858,100095.11000000002,100095.11000000002,BuySell,1858,,,BuySell,1858,,,DataTrades,1858,,
1859,iv30,1859,2017-06-27 00:00:00,,,,19.19,,,stockpx,1859,2017-06-27 00:00:00,,,,144.54,,,HVStrategy,1859,736507.0,RSI,1859,55.19604688379887,LRSI,1859,0.4312099725424325,TSI,1859,2.6890191799528007,Broker,1859,100095.11000000002,100095.11000000002,BuySell,1859,,,BuySell,1859,,,DataTrades,1859,,
1860,iv30,1860,2017-06-28 00:00:00,,,,17.89,,,stockpx,1860,2017-06-28 00:00:00,,,,145.92,,,HVStrategy,1860,736508.0,RSI,1860,50.66581766668134,LRSI,1860,0.3801669657622399,TSI,1860,2.4935454300436097,Broker,1860,100095.11000000002,100095.11000000002,BuySell,1860,,,BuySell,1860,,,DataTrades,1860,,
1861,iv30,1861,2017-06-29 00:00:00,,,,20.8,,,stockpx,1861,2017-06-29 00:00:00,,,,143.51,,,HVStrategy,1861,736509.0,RSI,1861,58.814554462659196,LRSI,1861,0.8548034961083667,TSI,1861,4.969772798910095,Broker,1861,100095.11000000002,100095.11000000002,BuySell,1861,,,BuySell,1861,,,DataTrades,1861,,
1862,iv30,1862,2017-06-30 00:00:00,,,,19.05,,,stockpx,1862,2017-06-30 00:00:00,,,,144.66,,,HVStrategy,1862,736510.0,RSI,1862,53.13099925689186,LRSI,1862,0.6738566235417004,TSI,1862,5.200491707254636,Broker,1862,100095.11000000002,100095.11000000002,BuySell,1862,,,BuySell,1862,,,DataTrades,1862,,
1863,iv30,1863,2017-07-03 00:00:00,,,,20.99,,,stockpx,1863,2017-07-03 00:00:00,,,,143.5,,,HVStrategy,1863,736513.0,RSI,1863,57.97887331233307,LRSI,1863,1.0,TSI,1863,7.028326739835866,Broker,1863,100095.11000000002,100095.11000000002,BuySell,1863,,,BuySell,1863,,,DataTrades,1863,,
1864,iv30,1864,2017-07-05 00:00:00,,,,20.49,,,stockpx,1864,2017-07-05 00:00:00,,,,144.03,,,HVStrategy,1864,736515.0,RSI,1864,56.36080888750188,LRSI,1864,1.0,TSI,1864,7.961740027490101,Broker,1864,100095.11000000002,100095.11000000002,BuySell,1864,,,BuySell,1864,,,DataTrades,1864,,
1865,iv30,1865,2017-07-06 00:00:00,,,,21.25,,,stockpx,1865,2017-07-06 00:00:00,,,,142.76,,,HVStrategy,1865,736516.0,RSI,1865,58.2672832394132,LRSI,1865,1.0,TSI,1865,9.315974179897243,Broker,1865,100095.11000000002,100095.11000000002,BuySell,1865,,,BuySell,1865,,,DataTrades,1865,,
1866,iv30,1866,2017-07-07 00:00:00,,,,19.53,,,stockpx,1866,2017-07-07 00:00:00,,,,144.35,,,HVStrategy,1866,736517.0,RSI,1866,52.66020800687849,LRSI,1866,0.9003893143060232,TSI,1866,8.716260610682921,Broker,1866,100095.11000000002,100095.11000000002,BuySell,1866,,,BuySell,1866,,,DataTrades,1866,,
1867,iv30,1867,2017-07-10 00:00:00,,,,20.81,,,stockpx,1867,2017-07-10 00:00:00,,,,145.51,,,HVStrategy,1867,736520.0,RSI,1867,56.04973660362447,LRSI,1867,1.0,TSI,1867,9.275516610037343,Broker,1867,100095.11000000002,100095.11000000002,BuySell,1867,,,BuySell,1867,,,DataTrades,1867,,
1868,iv30,1868,2017-07-11 00:00:00,,,,22.57,,,stockpx,1868,2017-07-11 00:00:00,,,,145.64,,,HVStrategy,1868,736521.0,RSI,1868,60.26279654805453,LRSI,1868,0.9306570397717518,TSI,1868,11.106905210977276,Broker,1868,100095.11000000002,100095.11000000002,BuySell,1868,,,BuySell,1868,,,DataTrades,1868,,
1869,iv30,1869,2017-07-12 00:00:00,,,,22.29,,,stockpx,1869,2017-07-12 00:00:00,,,,145.87,,,HVStrategy,1869,736522.0,RSI,1869,59.289061550800895,LRSI,1869,1.0,TSI,1869,12.27480146571472,Broker,1869,100095.11000000002,100095.11000000002,BuySell,1869,,,BuySell,1869,,,DataTrades,1869,,
1870,iv30,1870,2017-07-13 00:00:00,,,,21.99,,,stockpx,1870,2017-07-13 00:00:00,,,,147.81,,,HVStrategy,1870,736523.0,RSI,1870,58.20390713106587,LRSI,1870,1.0,TSI,1870,12.912371171832737,Broker,1870,100095.11000000002,100095.11000000002,BuySell,1870,,,BuySell,1870,,,DataTrades,1870,,
1871,iv30,1871,2017-07-14 00:00:00,,,,21.78,,,stockpx,1871,2017-07-14 00:00:00,,,,149.0,,,HVStrategy,1871,736524.0,RSI,1871,57.41176953948186,LRSI,1871,1.0,TSI,1871,13.217528376527662,Broker,1871,100095.11000000002,100095.11000000002,BuySell,1871,,,BuySell,1871,,,DataTrades,1871,,
1872,iv30,1872,2017-07-17 00:00:00,,,,23.34,,,stockpx,1872,2017-07-17 00:00:00,,,,149.63,,,HVStrategy,1872,736527.0,RSI,1872,61.593388565703975,LRSI,1872,1.0,TSI,1872,14.696797935753686,Broker,1872,100095.11000000002,100095.11000000002,BuySell,1872,,,BuySell,1872,,,DataTrades,1872,,
1873,iv30,1873,2017-07-18 00:00:00,,,,24.4494,,,stockpx,1873,2017-07-18 00:00:00,,,,149.56,,,HVStrategy,1873,736528.0,RSI,1873,64.27948054481033,LRSI,1873,1.0,TSI,1873,16.760002346224333,Broker,1873,100095.11000000002,100095.11000000002,BuySell,1873,,,BuySell,1873,,,DataTrades,1873,,
1874,iv30,1874,2017-07-19 00:00:00,,,,23.44,,,stockpx,1874,2017-07-19 00:00:00,,,,150.08,,,HVStrategy,1874,736529.0,RSI,1874,60.156979870310195,LRSI,1874,1.0,TSI,1874,17.33151030658087,Broker,1874,100095.11000000002,100095.11000000002,BuySell,1874,,,BuySell,1874,,,DataTrades,1874,,
1875,iv30,1875,2017-07-20 00:00:00,,,,23.47,,,stockpx,1875,2017-07-20 00:00:00,,,,151.02,,,HVStrategy,1875,736530.0,RSI,1875,60.23859913756196,LRSI,1875,1.0,TSI,1875,17.819784250462813,Broker,1875,100095.11000000002,100095.11000000002,BuySell,1875,,,BuySell,1875,,,DataTrades,1875,,
1876,iv30,1876,2017-07-21 00:00:00,,,,23.26,,,stockpx,1876,2017-07-21 00:00:00,,,,150.34,,,HVStrategy,1876,736531.0,RSI,1876,59.3224997199996,LRSI,1876,1.0,TSI,1876,17.983625265622244,Broker,1876,100095.11000000002,100095.11000000002,BuySell,1876,,,BuySell,1876,,,DataTrades,1876,,
1877,iv30,1877,2017-07-24 00:00:00,,,,23.99,,,stockpx,1877,2017-07-24 00:00:00,,,,150.27,,,HVStrategy,1877,736534.0,RSI,1877,61.51360490245347,LRSI,1877,1.0,TSI,1877,18.71190922512021,Broker,1877,100095.11000000002,100095.11000000002,BuySell,1877,,,BuySell,1877,,,DataTrades,1877,,
