Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
493,10dORHV,493,12/20/11 0:00,,,,17.85,,,stockpx,493,12/20/11 0:00,,,,395.7,,,HVStrategy,493,734491,RSI,493,57.34622361,0,0,LRSI,493,0.409864137,0,0,TSI,493,-1.36579913,0,1,Broker,493,99926.45,99926.45,BuySell,493,,,BuySell,493,,,DataTrades,493,,
494,10dORHV,494,12/21/11 0:00,,,,18.2,,,stockpx,494,12/21/11 0:00,,,,396.49,,,HVStrategy,494,734492,RSI,494,57.87416371,0,0,LRSI,494,0.447429734,0,0,TSI,494,1.145457071,1,0,Broker,494,99926.45,99926.45,BuySell,494,,,BuySell,494,,,DataTrades,494,,
495,10dORHV,495,12/22/11 0:00,,,,16.8,,,stockpx,495,12/22/11 0:00,,,,398.47,,,HVStrategy,495,734493,RSI,495,59.23600557,0,0,LRSI,495,0.600185655,0,0,TSI,495,3.638520632,1,0,Broker,495,99926.45,99926.45,BuySell,495,,,BuySell,495,,,DataTrades,495,,
496,10dORHV,496,12/23/11 0:00,,,,17.3,,,stockpx,496,12/23/11 0:00,,,,402.37,,,HVStrategy,496,734494,RSI,496,61.85198422,0,0,LRSI,496,0.829619462,1,0,TSI,496,6.553575685,1,0,Broker,496,99926.45,99926.45,BuySell,496,,,BuySell,496,,,DataTrades,496,,
497,10dORHV,497,12/27/11 0:00,,,,17.26,,,stockpx,497,12/27/11 0:00,,,,406.84,,,HVStrategy,497,734498,RSI,497,64.65193686,0,0,LRSI,497,1,1,0,TSI,497,9.914688376,1,0,Broker,497,99926.45,99926.45,BuySell,497,,,BuySell,497,,,DataTrades,497,,
498,10dORHV,498,12/28/11 0:00,,,,17.09,,,stockpx,498,12/28/11 0:00,,,,402.73,,,HVStrategy,498,734499,RSI,498,60.27157251,0,0,LRSI,498,1,1,0,TSI,498,11.54786242,1,0,Broker,498,99926.45,99926.45,BuySell,498,,,BuySell,498,,,DataTrades,498,,
499,10dORHV,499,12/29/11 0:00,,,,16.01,,,stockpx,499,12/29/11 0:00,,,,405.05,,,HVStrategy,499,734500,RSI,499,61.84313699,0,0,LRSI,499,1,1,0,TSI,499,13.37284785,1,0,Broker,499,99926.45,99926.45,BuySell,499,,,BuySell,499,,,DataTrades,499,,
500,10dORHV,500,12/30/11 0:00,,,,14.84,,,stockpx,500,12/30/11 0:00,,,,404.65,,,HVStrategy,500,734501,RSI,500,61.39221561,0,0,LRSI,500,1,1,0,TSI,500,14.75577835,1,0,Broker,500,99926.45,99926.45,BuySell,500,,,BuySell,500,,,DataTrades,500,,
501,10dORHV,501,1/3/12 0:00,,,,14.54,,,stockpx,501,1/3/12 0:00,,,,411.77,,,HVStrategy,501,734505,RSI,501,66.12668872,0,0,LRSI,501,1,1,0,TSI,501,17.41358952,1,0,Broker,501,99926.45,99926.45,BuySell,501,,,BuySell,501,,,DataTrades,501,,
502,10dORHV,502,1/4/12 0:00,,,,14.44,,,stockpx,502,1/4/12 0:00,,,,413.67,,,HVStrategy,502,734506,RSI,502,67.27979947,0,0,LRSI,502,1,1,0,TSI,502,19.9706001,1,0,Broker,502,99926.45,99926.45,BuySell,502,,,BuySell,502,,,DataTrades,502,,
503,10dORHV,503,1/5/12 0:00,,,,12.48,,,stockpx,503,1/5/12 0:00,,,,417.66,,,HVStrategy,503,734507,RSI,503,69.61875975,0,0,LRSI,503,1,1,0,TSI,503,22.8753856,1,0,Broker,503,99926.45,99926.45,BuySell,503,,,BuySell,503,,,DataTrades,503,,
504,10dORHV,504,1/6/12 0:00,,,,12.04,,,stockpx,504,1/6/12 0:00,,,,422.55,,,HVStrategy,504,734508,RSI,504,72.23801626,1,0,LRSI,504,1,1,0,TSI,504,26.20589134,1,0,Broker,504,99926.45,99926.45,BuySell,504,,,BuySell,504,,,DataTrades,504,,
505,10dORHV,505,1/9/12 0:00,,,,14.54,,,stockpx,505,1/9/12 0:00,,,,421.98,,,HVStrategy,505,734511,RSI,505,71.46459844,1,0,LRSI,505,1,1,0,TSI,505,28.71581461,1,0,Broker,505,99940.99,99926.45,BuySell,505,,14.54,BuySell,505,,,DataTrades,505,,
506,10dORHV,506,1/10/12 0:00,,,,15.39,,,stockpx,506,1/10/12 0:00,,,,423.2,,,HVStrategy,506,734512,RSI,506,72.15184789,1,0,LRSI,506,1,1,0,TSI,506,31.01237008,1,0,Broker,506,99940.99,99925.6,BuySell,506,,,BuySell,506,,,DataTrades,506,,
507,10dORHV,507,1/11/12 0:00,,,,14.89,,,stockpx,507,1/11/12 0:00,,,,422.49,,,HVStrategy,507,734513,RSI,507,71.07895919,1,0,LRSI,507,1,1,0,TSI,507,32.65847343,1,0,Broker,507,99940.99,99926.1,BuySell,507,,,BuySell,507,,,DataTrades,507,,
508,10dORHV,508,1/12/12 0:00,,,,13.72,,,stockpx,508,1/12/12 0:00,,,,421.4,,,HVStrategy,508,734514,RSI,508,69.37345277,0,0,LRSI,508,1,1,0,TSI,508,33.62134261,1,0,Broker,508,99940.99,99927.27,BuySell,508,,,BuySell,508,,,DataTrades,508,,
509,10dORHV,509,1/13/12 0:00,,,,13.75,,,stockpx,509,1/13/12 0:00,,,,419.86,,,HVStrategy,509,734515,RSI,509,66.92995614,0,0,LRSI,509,0.954091291,1,0,TSI,509,33.82299588,1,0,Broker,509,99940.99,99927.24,BuySell,509,,,BuySell,509,,,DataTrades,509,,
510,10dORHV,510,1/17/12 0:00,,,,14.41,,,stockpx,510,1/17/12 0:00,,,,424.41,,,HVStrategy,510,734519,RSI,510,70.26265439,1,0,LRSI,510,1,1,0,TSI,510,34.89991014,1,0,Broker,510,99940.99,99926.58,BuySell,510,,,BuySell,510,,,DataTrades,510,,
511,10dORHV,511,1/18/12 0:00,,,,14.03,,,stockpx,511,1/18/12 0:00,,,,429.01,,,HVStrategy,511,734520,RSI,511,73.20287882,1,0,LRSI,511,0.982788694,1,0,TSI,511,36.70207617,1,0,Broker,511,99926.96,99926.96,BuySell,511,14.03,,BuySell,511,,,DataTrades,511,0.51,
512,10dORHV,512,1/19/12 0:00,,,,14.18,,,stockpx,512,1/19/12 0:00,,,,425.62,,,HVStrategy,512,734521,RSI,512,67.87658847,0,0,LRSI,512,1,1,0,TSI,512,36.7302252,1,0,Broker,512,99941.14,99926.96,BuySell,512,,14.18,BuySell,512,,,DataTrades,512,,
513,10dORHV,513,1/20/12 0:00,,,,14.76,,,stockpx,513,1/20/12 0:00,,,,420.42,,,HVStrategy,513,734522,RSI,513,60.59356799,0,0,LRSI,513,0.756074388,1,0,TSI,513,34.5354236,1,0,Broker,513,99941.14,99926.38,BuySell,513,,,BuySell,513,,,DataTrades,513,,
514,10dORHV,514,1/23/12 0:00,,,,15.15,,,stockpx,514,1/23/12 0:00,,,,427.28,,,HVStrategy,514,734525,RSI,514,65.80606754,0,0,LRSI,514,0.966097308,1,0,TSI,514,34.19295463,1,0,Broker,514,99941.14,99925.99,BuySell,514,,,BuySell,514,,,DataTrades,514,,
515,10dORHV,515,1/24/12 0:00,,,,13.2,,,stockpx,515,1/24/12 0:00,,,,421.26,,,HVStrategy,515,734526,RSI,515,58.49389372,0,0,LRSI,515,0.70134426,1,0,TSI,515,31.45509619,1,0,Broker,515,99941.14,99927.94,BuySell,515,,,BuySell,515,,,DataTrades,515,,
516,10dORHV,516,1/25/12 0:00,,,,40.45,,,stockpx,516,1/25/12 0:00,,,,447.16,,,HVStrategy,516,734527,RSI,516,72.60025591,1,0,LRSI,516,0.73455622,1,0,TSI,516,34.50968563,1,0,Broker,516,99941.14,99900.69,BuySell,516,,,BuySell,516,,,DataTrades,516,,
517,10dORHV,517,1/26/12 0:00,,,,40.52,,,stockpx,517,1/26/12 0:00,,,,444.21,,,HVStrategy,517,734528,RSI,517,69.69482531,0,0,LRSI,517,0.730862857,1,0,TSI,517,35.5671443,1,0,Broker,517,99941.14,99900.62,BuySell,517,,,BuySell,517,,,DataTrades,517,,
518,10dORHV,518,1/27/12 0:00,,,,40.88,,,stockpx,518,1/27/12 0:00,,,,447.6,,,HVStrategy,518,734529,RSI,518,71.12489842,1,0,LRSI,518,0.849120705,1,0,TSI,518,36.89598523,1,0,Broker,518,99900.26,99900.26,BuySell,518,40.88,,BuySell,518,,,DataTrades,518,-26.7,
519,10dORHV,519,1/30/12 0:00,,,,41.09,,,stockpx,519,1/30/12 0:00,,,,452.61,,,HVStrategy,519,734532,RSI,519,73.14204346,1,0,LRSI,519,1,1,0,TSI,519,38.6697944,1,0,Broker,519,99941.35,99900.26,BuySell,519,,41.09,BuySell,519,,,DataTrades,519,,
520,10dORHV,520,1/31/12 0:00,,,,41,,,stockpx,520,1/31/12 0:00,,,,456.24,,,HVStrategy,520,734533,RSI,520,74.53036454,1,0,LRSI,520,1,1,0,TSI,520,40.54629418,1,0,Broker,520,99941.35,99900.35,BuySell,520,,,BuySell,520,,,DataTrades,520,,
521,10dORHV,521,2/1/12 0:00,,,,41.07,,,stockpx,521,2/1/12 0:00,,,,456.57,,,HVStrategy,521,734534,RSI,521,74.65860923,1,0,LRSI,521,1,1,0,TSI,521,42.03561679,1,0,Broker,521,99941.35,99900.28,BuySell,521,,,BuySell,521,,,DataTrades,521,,
522,10dORHV,522,2/2/12 0:00,,,,41,,,stockpx,522,2/2/12 0:00,,,,455.1,,,HVStrategy,522,734535,RSI,522,72.89777284,1,0,LRSI,522,1,1,0,TSI,522,42.69794163,1,0,Broker,522,99941.35,99900.35,BuySell,522,,,BuySell,522,,,DataTrades,522,,
523,10dORHV,523,2/3/12 0:00,,,,40.63,,,stockpx,523,2/3/12 0:00,,,,459.11,,,HVStrategy,523,734536,RSI,523,74.65392275,1,0,LRSI,523,1,1,0,TSI,523,43.78643098,1,0,Broker,523,99941.35,99900.72,BuySell,523,,,BuySell,523,,,DataTrades,523,,
524,10dORHV,524,2/6/12 0:00,,,,40.64,,,stockpx,524,2/6/12 0:00,,,,463.51,,,HVStrategy,524,734539,RSI,524,76.45660306,1,0,LRSI,524,1,1,0,TSI,524,45.25834456,1,0,Broker,524,99941.35,99900.71,BuySell,524,,,BuySell,524,,,DataTrades,524,,
525,10dORHV,525,2/7/12 0:00,,,,40.54,,,stockpx,525,2/7/12 0:00,,,,468.71,,,HVStrategy,525,734540,RSI,525,78.41084758,1,0,LRSI,525,1,1,0,TSI,525,47.12365092,1,0,Broker,525,99900.81,99900.81,BuySell,525,40.54,,BuySell,525,,,DataTrades,525,0.55,
526,10dORHV,526,2/8/12 0:00,,,,12.9,,,stockpx,526,2/8/12 0:00,,,,476.35,,,HVStrategy,526,734541,RSI,526,80.91712062,1,0,LRSI,526,1,1,0,TSI,526,49.57127996,1,0,Broker,526,99913.71,99900.81,BuySell,526,,12.9,BuySell,526,,,DataTrades,526,,
527,10dORHV,527,2/9/12 0:00,,,,15.02,,,stockpx,527,2/9/12 0:00,,,,492.79,,,HVStrategy,527,734542,RSI,527,84.96251697,1,0,LRSI,527,1,1,0,TSI,527,53.37696547,1,0,Broker,527,99913.71,99898.69,BuySell,527,,,BuySell,527,,,DataTrades,527,,
528,10dORHV,528,2/10/12 0:00,,,,18.46,,,stockpx,528,2/10/12 0:00,,,,493.18,,,HVStrategy,528,734543,RSI,528,85.04351866,1,0,LRSI,528,1,1,0,TSI,528,56.2801204,1,0,Broker,528,99913.71,99895.25,BuySell,528,,,BuySell,528,,,DataTrades,528,,
529,10dORHV,529,2/13/12 0:00,,,,16.31,,,stockpx,529,2/13/12 0:00,,,,501.93,,,HVStrategy,529,734546,RSI,529,86.76594269,1,0,LRSI,529,1,1,0,TSI,529,59.35534409,1,0,Broker,529,99913.71,99897.4,BuySell,529,,,BuySell,529,,,DataTrades,529,,
530,10dORHV,530,2/14/12 0:00,,,,16.59,,,stockpx,530,2/14/12 0:00,,,,508.18,,,HVStrategy,530,734547,RSI,530,87.84289724,1,0,LRSI,530,1,1,0,TSI,530,62.25101739,1,0,Broker,530,99913.71,99897.12,BuySell,530,,,BuySell,530,,,DataTrades,530,,
531,10dORHV,531,2/15/12 0:00,,,,22.42,,,stockpx,531,2/15/12 0:00,,,,498.51,,,HVStrategy,531,734548,RSI,531,77.35424563,1,0,LRSI,531,1,1,0,TSI,531,61.04993164,1,0,Broker,531,99913.71,99891.29,BuySell,531,,,BuySell,531,,,DataTrades,531,,
532,10dORHV,532,2/16/12 0:00,,,,26.21,,,stockpx,532,2/16/12 0:00,,,,502.99,,,HVStrategy,532,734549,RSI,532,78.62747062,1,0,LRSI,532,1,1,0,TSI,532,60.51104518,1,0,Broker,532,99887.5,99887.5,BuySell,532,26.21,,BuySell,532,,,DataTrades,532,-13.31,
533,10dORHV,533,2/17/12 0:00,,,,29.29,,,stockpx,533,2/17/12 0:00,,,,502.43,,,HVStrategy,533,734550,RSI,533,78.03684435,1,0,LRSI,533,1,1,0,TSI,533,59.90501688,1,0,Broker,533,99916.79,99887.5,BuySell,533,,29.29,BuySell,533,,,DataTrades,533,,
534,10dORHV,534,2/21/12 0:00,,,,26.91,,,stockpx,534,2/21/12 0:00,,,,512.18,,,HVStrategy,534,734554,RSI,534,80.74833451,1,0,LRSI,534,1,1,0,TSI,534,60.24792034,1,0,Broker,534,99916.79,99889.88,BuySell,534,,,BuySell,534,,,DataTrades,534,,
535,10dORHV,535,2/22/12 0:00,,,,27.39,,,stockpx,535,2/22/12 0:00,,,,512.49,,,HVStrategy,535,734555,RSI,535,80.829373,1,0,LRSI,535,1,1,0,TSI,535,60.54124071,1,0,Broker,535,99916.79,99889.4,BuySell,535,,,BuySell,535,,,DataTrades,535,,
536,10dORHV,536,2/23/12 0:00,,,,26.9,,,stockpx,536,2/23/12 0:00,,,,516.62,,,HVStrategy,536,734556,RSI,536,81.92122816,1,0,LRSI,536,1,1,0,TSI,536,61.11376073,1,0,Broker,536,99916.79,99889.89,BuySell,536,,,BuySell,536,,,DataTrades,536,,
537,10dORHV,537,2/24/12 0:00,,,,25.69,,,stockpx,537,2/24/12 0:00,,,,521.58,,,HVStrategy,537,734557,RSI,537,83.16158389,1,0,LRSI,537,1,1,0,TSI,537,61.97222176,1,0,Broker,537,99916.79,99891.1,BuySell,537,,,BuySell,537,,,DataTrades,537,,
538,10dORHV,538,2/27/12 0:00,,,,25.35,,,stockpx,538,2/27/12 0:00,,,,526.64,,,HVStrategy,538,734560,RSI,538,84.34182819,1,0,LRSI,538,1,1,0,TSI,538,63.05804071,1,0,Broker,538,99916.79,99891.44,BuySell,538,,,BuySell,538,,,DataTrades,538,,
539,10dORHV,539,2/28/12 0:00,,,,25.96,,,stockpx,539,2/28/12 0:00,,,,535.34,,,HVStrategy,539,734561,RSI,539,86.14057232,1,0,LRSI,539,1,1,0,TSI,539,64.58462084,1,0,Broker,539,99890.83,99890.83,BuySell,539,25.96,,BuySell,539,,,DataTrades,539,3.33,
540,10dORHV,540,2/29/12 0:00,,,,27.58,,,stockpx,540,2/29/12 0:00,,,,541.84,,,HVStrategy,540,734562,RSI,540,87.31319772,1,0,LRSI,540,1,1,0,TSI,540,66.25457484,1,0,Broker,540,99918.41,99890.83,BuySell,540,,27.58,BuySell,540,,,DataTrades,540,,
541,10dORHV,541,3/1/12 0:00,,,,23.31,,,stockpx,541,3/1/12 0:00,,,,544,,,HVStrategy,541,734563,RSI,541,87.68604972,1,0,LRSI,541,1,1,0,TSI,541,67.71959259,1,0,Broker,541,99918.41,99895.1,BuySell,541,,,BuySell,541,,,DataTrades,541,,
542,10dORHV,542,3/2/12 0:00,,,,20,,,stockpx,542,3/2/12 0:00,,,,545.04,,,HVStrategy,542,734564,RSI,542,87.87088198,1,0,LRSI,542,1,1,0,TSI,542,68.96181721,1,0,Broker,542,99918.41,99898.41,BuySell,542,,,BuySell,542,,,DataTrades,542,,
543,10dORHV,543,3/5/12 0:00,,,,21.33,,,stockpx,543,3/5/12 0:00,,,,532.59,,,HVStrategy,543,734567,RSI,543,73.62398142,1,0,LRSI,543,0.960383926,1,0,TSI,543,65.57489763,1,0,Broker,543,99918.41,99897.08,BuySell,543,,,BuySell,543,,,DataTrades,543,,
544,10dORHV,544,3/6/12 0:00,,,,29.33,,,stockpx,544,3/6/12 0:00,,,,531.08,,,HVStrategy,544,734568,RSI,544,72.09716826,1,0,LRSI,544,0.859582512,1,0,TSI,544,62.38802657,1,0,Broker,544,99918.41,99889.08,BuySell,544,,,BuySell,544,,,DataTrades,544,,
545,10dORHV,545,3/7/12 0:00,,,,27.57,,,stockpx,545,3/7/12 0:00,,,,529.07,,,HVStrategy,545,734569,RSI,545,70.01571848,1,0,LRSI,545,0.788210807,1,0,TSI,545,59.15379988,1,0,Broker,545,99918.41,99890.84,BuySell,545,,,BuySell,545,,,DataTrades,545,,
546,10dORHV,546,3/8/12 0:00,,,,27.89,,,stockpx,546,3/8/12 0:00,,,,541.21,,,HVStrategy,546,734570,RSI,546,74.75608344,1,0,LRSI,546,0.763679208,1,0,TSI,546,57.62647252,1,0,Broker,546,99890.52,99890.52,BuySell,546,27.89,,BuySell,546,,,DataTrades,546,-0.31,
547,10dORHV,547,3/9/12 0:00,,,,27.93,,,stockpx,547,3/9/12 0:00,,,,543.99,,,HVStrategy,547,734571,RSI,547,75.70335654,1,0,LRSI,547,0.776695508,1,0,TSI,547,56.673724,1,0,Broker,547,99918.45,99890.52,BuySell,547,,27.93,BuySell,547,,,DataTrades,547,,
548,10dORHV,548,3/12/12 0:00,,,,27.61,,,stockpx,548,3/12/12 0:00,,,,551.52,,,HVStrategy,548,734574,RSI,548,78.1004677,1,0,LRSI,548,0.893236274,1,0,TSI,548,56.60047951,1,0,Broker,548,99918.45,99890.84,BuySell,548,,,BuySell,548,,,DataTrades,548,,
549,10dORHV,549,3/13/12 0:00,,,,27.5,,,stockpx,549,3/13/12 0:00,,,,567.78,,,HVStrategy,549,734575,RSI,549,82.18726232,1,0,LRSI,549,0.948522964,1,0,TSI,549,57.96793338,1,0,Broker,549,99918.45,99890.95,BuySell,549,,,BuySell,549,,,DataTrades,549,,
550,10dORHV,550,3/14/12 0:00,,,,29.66,,,stockpx,550,3/14/12 0:00,,,,589.37,,,HVStrategy,550,734576,RSI,550,85.93933075,1,0,LRSI,550,0.946028084,1,0,TSI,550,60.70616335,1,0,Broker,550,99918.45,99888.79,BuySell,550,,,BuySell,550,,,DataTrades,550,,
551,10dORHV,551,3/15/12 0:00,,,,33.13,,,stockpx,551,3/15/12 0:00,,,,586.25,,,HVStrategy,551,734577,RSI,551,83.21154474,1,0,LRSI,551,0.863938366,1,0,TSI,551,61.76559007,1,0,Broker,551,99918.45,99885.32,BuySell,551,,,BuySell,551,,,DataTrades,551,,
552,10dORHV,552,3/16/12 0:00,,,,33.67,,,stockpx,552,3/16/12 0:00,,,,584.55,,,HVStrategy,552,734578,RSI,552,81.6900636,1,0,LRSI,552,1,1,0,TSI,552,62.06099015,1,0,Broker,552,99918.45,99884.78,BuySell,552,,,BuySell,552,,,DataTrades,552,,
553,10dORHV,553,3/19/12 0:00,,,,33.82,,,stockpx,553,3/19/12 0:00,,,,599.5,,,HVStrategy,553,734581,RSI,553,84.39270054,1,0,LRSI,553,1,1,0,TSI,553,63.28266257,1,0,Broker,553,99884.63,99884.63,BuySell,553,33.82,,BuySell,553,,,DataTrades,553,-5.89,
554,10dORHV,554,3/20/12 0:00,,,,31.59,,,stockpx,554,3/20/12 0:00,,,,604.98,,,HVStrategy,554,734582,RSI,554,85.25202526,1,0,LRSI,554,1,1,0,TSI,554,64.54651752,1,0,Broker,554,99916.22,99884.63,BuySell,554,,31.59,BuySell,554,,,DataTrades,554,,
555,10dORHV,555,3/21/12 0:00,,,,29.5,,,stockpx,555,3/21/12 0:00,,,,605.64,,,HVStrategy,555,734583,RSI,555,85.35659826,1,0,LRSI,555,1,1,0,TSI,555,65.55741246,1,0,Broker,555,99916.22,99886.72,BuySell,555,,,BuySell,555,,,DataTrades,555,,
556,10dORHV,556,3/22/12 0:00,,,,29.64,,,stockpx,556,3/22/12 0:00,,,,599.24,,,HVStrategy,556,734584,RSI,556,79.47193388,1,0,LRSI,556,1,1,0,TSI,556,64.54498262,1,0,Broker,556,99916.22,99886.58,BuySell,556,,,BuySell,556,,,DataTrades,556,,
557,10dORHV,557,3/23/12 0:00,,,,29.75,,,stockpx,557,3/23/12 0:00,,,,595.87,,,HVStrategy,557,734585,RSI,557,76.48188827,1,0,LRSI,557,0.994011437,1,0,TSI,557,62.80442647,1,0,Broker,557,99916.22,99886.47,BuySell,557,,,BuySell,557,,,DataTrades,557,,
558,10dORHV,558,3/26/12 0:00,,,,30.12,,,stockpx,558,3/26/12 0:00,,,,606.87,,,HVStrategy,558,734588,RSI,558,79.22895856,1,0,LRSI,558,1,1,0,TSI,558,62.12742421,1,0,Broker,558,99916.22,99886.1,BuySell,558,,,BuySell,558,,,DataTrades,558,,
559,10dORHV,559,3/27/12 0:00,,,,29.78,,,stockpx,559,3/27/12 0:00,,,,614.2,,,HVStrategy,559,734589,RSI,559,80.8353937,1,0,LRSI,559,1,1,0,TSI,559,62.06505009,1,0,Broker,559,99916.22,99886.44,BuySell,559,,,BuySell,559,,,DataTrades,559,,
560,10dORHV,560,3/28/12 0:00,,,,26.39,,,stockpx,560,3/28/12 0:00,,,,617.84,,,HVStrategy,560,734590,RSI,560,81.5965709,1,0,LRSI,560,1,1,0,TSI,560,62.24758793,1,0,Broker,560,99889.83,99889.83,BuySell,560,26.39,,BuySell,560,,,DataTrades,560,5.2,
561,10dORHV,561,3/29/12 0:00,,,,20.99,,,stockpx,561,3/29/12 0:00,,,,609.24,,,HVStrategy,561,734591,RSI,561,74.1074712,1,0,LRSI,561,1,1,0,TSI,561,60.06111015,1,0,Broker,561,99910.82,99889.83,BuySell,561,,20.99,BuySell,561,,,DataTrades,561,,
562,10dORHV,562,3/30/12 0:00,,,,21.3,,,stockpx,562,3/30/12 0:00,,,,599.71,,,HVStrategy,562,734592,RSI,562,66.79171184,0,0,LRSI,562,0.782051874,1,0,TSI,562,55.82453716,1,0,Broker,562,99910.82,99889.52,BuySell,562,,,BuySell,562,,,DataTrades,562,,
563,10dORHV,563,4/2/12 0:00,,,,20.1,,,stockpx,563,4/2/12 0:00,,,,618.33,,,HVStrategy,563,734595,RSI,563,72.50321907,1,0,LRSI,563,0.909337003,1,0,TSI,563,53.91200719,1,0,Broker,563,99910.82,99890.72,BuySell,563,,,BuySell,563,,,DataTrades,563,,
564,10dORHV,564,4/3/12 0:00,,,,20.42,,,stockpx,564,4/3/12 0:00,,,,629.82,,,HVStrategy,564,734596,RSI,564,75.32361928,1,0,LRSI,564,0.885272527,1,0,TSI,564,53.30905224,1,0,Broker,564,99910.82,99890.4,BuySell,564,,,BuySell,564,,,DataTrades,564,,
565,10dORHV,565,4/4/12 0:00,,,,20.36,,,stockpx,565,4/4/12 0:00,,,,624.64,,,HVStrategy,565,734597,RSI,565,71.75049438,1,0,LRSI,565,0.859131317,1,0,TSI,565,51.62842916,1,0,Broker,565,99910.82,99890.46,BuySell,565,,,BuySell,565,,,DataTrades,565,,
566,10dORHV,566,4/5/12 0:00,,,,19.89,,,stockpx,566,4/5/12 0:00,,,,633.18,,,HVStrategy,566,734598,RSI,566,73.94492633,1,0,LRSI,566,1,1,0,TSI,566,50.97088993,1,0,Broker,566,99910.82,99890.93,BuySell,566,,,BuySell,566,,,DataTrades,566,,
567,10dORHV,567,4/9/12 0:00,,,,22.72,,,stockpx,567,4/9/12 0:00,,,,637.62,,,HVStrategy,567,734602,RSI,567,75.03091112,1,0,LRSI,567,1,1,0,TSI,567,50.79095597,1,0,Broker,567,99888.1,99888.1,BuySell,567,22.72,,BuySell,567,,,DataTrades,567,-1.73,
568,10dORHV,568,4/10/12 0:00,,,,23.95,,,stockpx,568,4/10/12 0:00,,,,630.44,,,HVStrategy,568,734603,RSI,568,69.9532306,0,0,LRSI,568,1,1,0,TSI,568,49.03273667,1,0,Broker,568,99912.05,99888.1,BuySell,568,,23.95,BuySell,568,,,DataTrades,568,,
569,10dORHV,569,4/11/12 0:00,,,,25.72,,,stockpx,569,4/11/12 0:00,,,,626.1,,,HVStrategy,569,734604,RSI,569,67.00161113,0,0,LRSI,569,0.945470439,1,0,TSI,569,46.68568751,1,0,Broker,569,99912.05,99886.33,BuySell,569,,,BuySell,569,,,DataTrades,569,,
570,10dORHV,570,4/12/12 0:00,,,,25.54,,,stockpx,570,4/12/12 0:00,,,,623.24,,,HVStrategy,570,734605,RSI,570,65.0536284,0,0,LRSI,570,0.831433997,1,0,TSI,570,44.18794762,1,0,Broker,570,99912.05,99886.51,BuySell,570,,,BuySell,570,,,DataTrades,570,,
571,10dORHV,571,4/13/12 0:00,,,,27.24,,,stockpx,571,4/13/12 0:00,,,,604.89,,,HVStrategy,571,734606,RSI,571,54.17125816,0,0,LRSI,571,0.527471131,0,0,TSI,571,38.29215974,1,0,Broker,571,99912.05,99884.81,BuySell,571,,,BuySell,571,,,DataTrades,571,,
572,10dORHV,572,4/16/12 0:00,,,,31.14,,,stockpx,572,4/16/12 0:00,,,,580.23,,,HVStrategy,572,734609,RSI,572,43.61266051,0,0,LRSI,572,0.312354912,0,0,TSI,572,28.94052554,1,0,Broker,572,99912.05,99880.91,BuySell,572,,,BuySell,572,,,DataTrades,572,,
573,10dORHV,573,4/17/12 0:00,,,,34.25,,,stockpx,573,4/17/12 0:00,,,,609.1,,,HVStrategy,573,734610,RSI,573,54.73586536,0,0,LRSI,573,0.388354616,0,0,TSI,573,24.96183862,1,0,Broker,573,99912.05,99877.8,BuySell,573,,,BuySell,573,,,DataTrades,573,,
574,10dORHV,574,4/18/12 0:00,,,,35.35,,,stockpx,574,4/18/12 0:00,,,,610.79,,,HVStrategy,574,734611,RSI,574,55.291846,0,0,LRSI,574,0.0268677,0,1,TSI,574,22.24819457,1,0,Broker,574,99876.7,99876.7,BuySell,574,35.35,,BuySell,574,,,DataTrades,574,-11.4,
575,10dORHV,575,4/19/12 0:00,,,,37.1,,,stockpx,575,4/19/12 0:00,,,,587.11,,,HVStrategy,575,734612,RSI,575,46.64613367,0,0,LRSI,575,0,0,1,TSI,575,16.62883521,1,0,Broker,575,99876.7,99876.7,BuySell,575,,,BuySell,575,,,DataTrades,575,,
576,10dORHV,576,4/20/12 0:00,,,,38.76,,,stockpx,576,4/20/12 0:00,,,,573.15,,,HVStrategy,576,734613,RSI,576,42.43364776,0,0,LRSI,576,0,0,1,TSI,576,10.58502998,1,0,Broker,576,99876.7,99876.7,BuySell,576,,,BuySell,576,,,DataTrades,576,,
577,10dORHV,577,4/23/12 0:00,,,,38.72,,,stockpx,577,4/23/12 0:00,,,,572.33,,,HVStrategy,577,734616,RSI,577,42.19261704,0,0,LRSI,577,0,0,1,TSI,577,5.982820271,1,0,Broker,577,99876.7,99876.7,BuySell,577,,,BuySell,577,,,DataTrades,577,,
578,10dORHV,578,4/24/12 0:00,,,,39.68,,,stockpx,578,4/24/12 0:00,,,,560.96,,,HVStrategy,578,734617,RSI,578,38.8936917,0,0,LRSI,578,0,0,1,TSI,578,1.089141776,1,0,Broker,578,99876.7,99876.7,BuySell,578,,,BuySell,578,,,DataTrades,578,,
