Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
36,spx-2013-2018,36,2013-04-03 23:59:59.999989,1570.25,1571.47,1549.8,1553.69,4060610000.0,0.0,MeanReversionStrategy,36,734961.9999999999,SimpleMovingAverage,36,,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-2013-2018,37,2013-04-04 23:59:59.999989,1553.69,1562.6,1552.52,1559.98,3350670000.0,0.0,MeanReversionStrategy,37,734962.9999999999,SimpleMovingAverage,37,,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-2013-2018,38,2013-04-05 23:59:59.999989,1559.98,1559.98,1539.5,1553.28,3515410000.0,0.0,MeanReversionStrategy,38,734963.9999999999,SimpleMovingAverage,38,,Broker,38,100000.0,100000.0,BuySell,38,,,Trades,38,,
39,spx-2013-2018,39,2013-04-08 23:59:59.999989,1553.26,1563.07,1548.63,1563.07,2887120000.0,0.0,MeanReversionStrategy,39,734966.9999999999,SimpleMovingAverage,39,,Broker,39,100000.0,100000.0,BuySell,39,,,Trades,39,,
40,spx-2013-2018,40,2013-04-09 23:59:59.999989,1563.11,1573.89,1560.92,1568.61,3252780000.0,0.0,MeanReversionStrategy,40,734967.9999999999,SimpleMovingAverage,40,,Broker,40,100000.0,100000.0,BuySell,40,,,Trades,40,,
41,spx-2013-2018,41,2013-04-10 23:59:59.999989,1568.61,1589.07,1568.61,1587.73,3453350000.0,0.0,MeanReversionStrategy,41,734968.9999999999,SimpleMovingAverage,41,,Broker,41,100000.0,100000.0,BuySell,41,,,Trades,41,,
42,spx-2013-2018,42,2013-04-11 23:59:59.999989,1587.73,1597.35,1586.17,1593.37,3393950000.0,0.0,MeanReversionStrategy,42,734969.9999999999,SimpleMovingAverage,42,,Broker,42,100000.0,100000.0,BuySell,42,,,Trades,42,,
43,spx-2013-2018,43,2013-04-12 23:59:59.999989,1593.3,1593.3,1579.97,1588.85,3206290000.0,0.0,MeanReversionStrategy,43,734970.9999999999,SimpleMovingAverage,43,,Broker,43,100000.0,100000.0,BuySell,43,,,Trades,43,,
44,spx-2013-2018,44,2013-04-15 23:59:59.999989,1588.84,1588.84,1552.28,1552.36,4660130000.0,0.0,MeanReversionStrategy,44,734973.9999999999,SimpleMovingAverage,44,,Broker,44,100000.0,100000.0,BuySell,44,,,Trades,44,,
45,spx-2013-2018,45,2013-04-16 23:59:59.999989,1552.36,1575.35,1552.36,1574.57,3654700000.0,0.0,MeanReversionStrategy,45,734974.9999999999,SimpleMovingAverage,45,,Broker,45,100000.0,100000.0,BuySell,45,,,Trades,45,,
46,spx-2013-2018,46,2013-04-17 23:59:59.999989,1574.57,1574.57,1543.69,1552.01,4250310000.0,0.0,MeanReversionStrategy,46,734975.9999999999,SimpleMovingAverage,46,,Broker,46,100000.0,100000.0,BuySell,46,,,Trades,46,,
47,spx-2013-2018,47,2013-04-18 23:59:59.999989,1552.03,1554.38,1536.03,1541.61,3890800000.0,0.0,MeanReversionStrategy,47,734976.9999999999,SimpleMovingAverage,47,,Broker,47,100000.0,100000.0,BuySell,47,,,Trades,47,,
48,spx-2013-2018,48,2013-04-19 23:59:59.999989,1541.61,1555.89,1539.4,1555.25,3569870000.0,0.0,MeanReversionStrategy,48,734977.9999999999,SimpleMovingAverage,48,,Broker,48,100000.0,100000.0,BuySell,48,,,Trades,48,,
49,spx-2013-2018,49,2013-04-22 23:59:59.999989,1555.25,1565.55,1548.19,1562.5,2979880000.0,0.0,MeanReversionStrategy,49,734980.9999999999,SimpleMovingAverage,49,,Broker,49,100000.0,100000.0,BuySell,49,,,Trades,49,,
50,spx-2013-2018,50,2013-04-23 23:59:59.999989,1562.5,1579.58,1562.5,1578.78,3565150000.0,0.0,MeanReversionStrategy,50,734981.9999999999,SimpleMovingAverage,50,,Broker,50,100000.0,100000.0,BuySell,50,,,Trades,50,,
51,spx-2013-2018,51,2013-04-24 23:59:59.999989,1578.78,1583.0,1575.8,1578.79,3598240000.0,0.0,MeanReversionStrategy,51,734982.9999999999,SimpleMovingAverage,51,,Broker,51,100000.0,100000.0,BuySell,51,,,Trades,51,,
52,spx-2013-2018,52,2013-04-25 23:59:59.999989,1578.93,1592.64,1578.93,1585.16,3908580000.0,0.0,MeanReversionStrategy,52,734983.9999999999,SimpleMovingAverage,52,,Broker,52,100000.0,100000.0,BuySell,52,,,Trades,52,,
53,spx-2013-2018,53,2013-04-26 23:59:59.999989,1585.16,1585.78,1577.56,1582.24,3198620000.0,0.0,MeanReversionStrategy,53,734984.9999999999,SimpleMovingAverage,53,,Broker,53,100000.0,100000.0,BuySell,53,,,Trades,53,,
54,spx-2013-2018,54,2013-04-29 23:59:59.999989,1582.34,1596.65,1582.34,1593.61,2891200000.0,0.0,MeanReversionStrategy,54,734987.9999999999,SimpleMovingAverage,54,,Broker,54,100000.0,100000.0,BuySell,54,,,Trades,54,,
55,spx-2013-2018,55,2013-04-30 23:59:59.999989,1593.58,1597.57,1586.5,1597.57,3745070000.0,0.0,MeanReversionStrategy,55,734988.9999999999,SimpleMovingAverage,55,,Broker,55,100000.0,100000.0,BuySell,55,,,Trades,55,,
56,spx-2013-2018,56,2013-05-01 23:59:59.999989,1597.55,1597.55,1581.28,1582.7,3530320000.0,0.0,MeanReversionStrategy,56,734989.9999999999,SimpleMovingAverage,56,,Broker,56,100000.0,100000.0,BuySell,56,,,Trades,56,,
57,spx-2013-2018,57,2013-05-02 23:59:59.999989,1582.77,1598.6,1582.77,1597.59,3366950000.0,0.0,MeanReversionStrategy,57,734990.9999999999,SimpleMovingAverage,57,,Broker,57,100000.0,100000.0,BuySell,57,,,Trades,57,,
58,spx-2013-2018,58,2013-05-03 23:59:59.999989,1597.6,1618.46,1597.6,1614.42,3603910000.0,0.0,MeanReversionStrategy,58,734991.9999999999,SimpleMovingAverage,58,,Broker,58,100000.0,100000.0,BuySell,58,,,Trades,58,,
59,spx-2013-2018,59,2013-05-06 23:59:59.999989,1614.4,1619.77,1614.21,1617.5,3062240000.0,0.0,MeanReversionStrategy,59,734994.9999999999,SimpleMovingAverage,59,,Broker,59,100000.0,100000.0,BuySell,59,,,Trades,59,,
60,spx-2013-2018,60,2013-05-07 23:59:59.999989,1617.55,1626.03,1616.64,1625.96,3309580000.0,0.0,MeanReversionStrategy,60,734995.9999999999,SimpleMovingAverage,60,,Broker,60,100000.0,100000.0,BuySell,60,,,Trades,60,,
61,spx-2013-2018,61,2013-05-08 23:59:59.999989,1625.95,1632.78,1622.7,1632.69,3554700000.0,0.0,MeanReversionStrategy,61,734996.9999999999,SimpleMovingAverage,61,,Broker,61,100000.0,100000.0,BuySell,61,,,Trades,61,,
62,spx-2013-2018,62,2013-05-09 23:59:59.999989,1632.69,1635.01,1623.09,1626.67,3457400000.0,0.0,MeanReversionStrategy,62,734997.9999999999,SimpleMovingAverage,62,,Broker,62,100000.0,100000.0,BuySell,62,,,Trades,62,,
63,spx-2013-2018,63,2013-05-10 23:59:59.999989,1626.69,1633.7,1623.71,1633.7,3086470000.0,0.0,MeanReversionStrategy,63,734998.9999999999,SimpleMovingAverage,63,,Broker,63,100000.0,100000.0,BuySell,63,,,Trades,63,,
64,spx-2013-2018,64,2013-05-13 23:59:59.999989,1632.1,1636.0,1626.74,1633.77,2910600000.0,0.0,MeanReversionStrategy,64,735001.9999999999,SimpleMovingAverage,64,,Broker,64,100000.0,100000.0,BuySell,64,,,Trades,64,,
65,spx-2013-2018,65,2013-05-14 23:59:59.999989,1633.75,1651.1,1633.75,1650.34,3457790000.0,0.0,MeanReversionStrategy,65,735002.9999999999,SimpleMovingAverage,65,,Broker,65,100000.0,100000.0,BuySell,65,,,Trades,65,,
66,spx-2013-2018,66,2013-05-15 23:59:59.999989,1649.13,1661.49,1646.68,1658.78,3657440000.0,0.0,MeanReversionStrategy,66,735003.9999999999,SimpleMovingAverage,66,,Broker,66,100000.0,100000.0,BuySell,66,,,Trades,66,,
67,spx-2013-2018,67,2013-05-16 23:59:59.999989,1658.07,1660.51,1648.6,1650.47,3513130000.0,0.0,MeanReversionStrategy,67,735004.9999999999,SimpleMovingAverage,67,,Broker,67,100000.0,100000.0,BuySell,67,,,Trades,67,,
68,spx-2013-2018,68,2013-05-17 23:59:59.999989,1652.45,1667.47,1652.45,1667.47,3440710000.0,0.0,MeanReversionStrategy,68,735005.9999999999,SimpleMovingAverage,68,,Broker,68,100000.0,100000.0,BuySell,68,,,Trades,68,,
69,spx-2013-2018,69,2013-05-20 23:59:59.999989,1665.71,1672.84,1663.52,1666.29,3275080000.0,0.0,MeanReversionStrategy,69,735008.9999999999,SimpleMovingAverage,69,,Broker,69,100000.0,100000.0,BuySell,69,,,Trades,69,,
70,spx-2013-2018,70,2013-05-21 23:59:59.999989,1666.2,1674.93,1662.67,1669.16,3513560000.0,0.0,MeanReversionStrategy,70,735009.9999999999,SimpleMovingAverage,70,,Broker,70,100000.0,100000.0,BuySell,70,,,Trades,70,,
71,spx-2013-2018,71,2013-05-22 23:59:59.999989,1669.39,1687.18,1648.86,1655.35,4361020000.0,0.0,MeanReversionStrategy,71,735010.9999999999,SimpleMovingAverage,71,,Broker,71,100000.0,100000.0,BuySell,71,,,Trades,71,,
72,spx-2013-2018,72,2013-05-23 23:59:59.999989,1651.62,1655.5,1635.53,1650.51,3945510000.0,0.0,MeanReversionStrategy,72,735011.9999999999,SimpleMovingAverage,72,,Broker,72,100000.0,100000.0,BuySell,72,,,Trades,72,,
73,spx-2013-2018,73,2013-05-24 23:59:59.999989,1646.67,1649.78,1636.88,1649.6,2758080000.0,0.0,MeanReversionStrategy,73,735012.9999999999,SimpleMovingAverage,73,,Broker,73,100000.0,100000.0,BuySell,73,,,Trades,73,,
74,spx-2013-2018,74,2013-05-28 23:59:59.999989,1652.63,1674.21,1652.63,1660.06,3457400000.0,0.0,MeanReversionStrategy,74,735016.9999999999,SimpleMovingAverage,74,,Broker,74,100000.0,100000.0,BuySell,74,,,Trades,74,,
75,spx-2013-2018,75,2013-05-29 23:59:59.999989,1656.57,1656.57,1640.05,1648.36,3587140000.0,0.0,MeanReversionStrategy,75,735017.9999999999,SimpleMovingAverage,75,,Broker,75,100000.0,100000.0,BuySell,75,,,Trades,75,,
76,spx-2013-2018,76,2013-05-30 23:59:59.999989,1649.14,1661.91,1648.61,1654.41,3498620000.0,0.0,MeanReversionStrategy,76,735018.9999999999,SimpleMovingAverage,76,,Broker,76,100000.0,100000.0,BuySell,76,,,Trades,76,,
77,spx-2013-2018,77,2013-05-31 23:59:59.999989,1652.13,1658.99,1630.74,1630.74,4099600000.0,0.0,MeanReversionStrategy,77,735019.9999999999,SimpleMovingAverage,77,,Broker,77,100000.0,100000.0,BuySell,77,,,Trades,77,,
78,spx-2013-2018,78,2013-06-03 23:59:59.999989,1631.71,1640.42,1622.72,1640.42,3952070000.0,0.0,MeanReversionStrategy,78,735022.9999999999,SimpleMovingAverage,78,,Broker,78,100000.0,100000.0,BuySell,78,,,Trades,78,,
79,spx-2013-2018,79,2013-06-04 23:59:59.999989,1640.73,1646.53,1623.62,1631.38,3653840000.0,0.0,MeanReversionStrategy,79,735023.9999999999,SimpleMovingAverage,79,,Broker,79,100000.0,100000.0,BuySell,79,,,Trades,79,,
80,spx-2013-2018,80,2013-06-05 23:59:59.999989,1629.05,1629.31,1607.09,1608.9,3632350000.0,0.0,MeanReversionStrategy,80,735024.9999999999,SimpleMovingAverage,80,,Broker,80,100000.0,100000.0,BuySell,80,,,Trades,80,,
81,spx-2013-2018,81,2013-06-06 23:59:59.999989,1609.29,1622.56,1598.23,1622.56,3547380000.0,0.0,MeanReversionStrategy,81,735025.9999999999,SimpleMovingAverage,81,,Broker,81,100000.0,100000.0,BuySell,81,,,Trades,81,,
82,spx-2013-2018,82,2013-06-07 23:59:59.999989,1625.27,1644.4,1625.27,1643.38,3371990000.0,0.0,MeanReversionStrategy,82,735026.9999999999,SimpleMovingAverage,82,,Broker,82,100000.0,100000.0,BuySell,82,,,Trades,82,,
83,spx-2013-2018,83,2013-06-10 23:59:59.999989,1644.67,1648.69,1639.26,1642.81,2978730000.0,0.0,MeanReversionStrategy,83,735029.9999999999,SimpleMovingAverage,83,,Broker,83,100000.0,100000.0,BuySell,83,,,Trades,83,,
84,spx-2013-2018,84,2013-06-11 23:59:59.999989,1638.64,1640.13,1622.92,1626.13,3435710000.0,0.0,MeanReversionStrategy,84,735030.9999999999,SimpleMovingAverage,84,,Broker,84,100000.0,100000.0,BuySell,84,,,Trades,84,,
