Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
949,spx-2013-2018,949,2016-11-14 23:59:59.999989,2165.64,2171.36,2156.08,2164.2,5367200000.0,0.0,BackTradingStrategy,949,736282.9999999999,Broker,949,100153.17,100153.17,BuySell,949,,,Trades,949,,
950,spx-2013-2018,950,2016-11-15 23:59:59.999989,2168.29,2180.84,2166.38,2180.39,4543860000.0,0.0,BackTradingStrategy,950,736283.9999999999,Broker,950,100153.17,100153.17,BuySell,950,,,Trades,950,,
951,spx-2013-2018,951,2016-11-16 23:59:59.999989,2177.53,2179.22,2172.2,2176.94,3830590000.0,0.0,BackTradingStrategy,951,736284.9999999999,Broker,951,97975.64,100152.58,BuySell,951,2177.53,,Trades,951,,
952,spx-2013-2018,952,2016-11-17 23:59:59.999989,2178.61,2188.06,2176.65,2187.12,3809160000.0,0.0,BackTradingStrategy,952,736285.9999999999,Broker,952,97975.64,100162.76,BuySell,952,,,Trades,952,,
953,spx-2013-2018,953,2016-11-18 23:59:59.999989,2186.85,2189.89,2180.38,2181.9,3572400000.0,0.0,BackTradingStrategy,953,736286.9999999999,Broker,953,97975.64,100157.54,BuySell,953,,,Trades,953,,
954,spx-2013-2018,954,2016-11-21 23:59:59.999989,2186.43,2198.7,2186.43,2198.18,3607010000.0,0.0,BackTradingStrategy,954,736289.9999999999,Broker,954,97975.64,100173.81999999999,BuySell,954,,,Trades,954,,
955,spx-2013-2018,955,2016-11-22 23:59:59.999989,2201.56,2204.8,2194.51,2202.94,3957940000.0,0.0,BackTradingStrategy,955,736290.9999999999,Broker,955,97975.64,100178.58,BuySell,955,,,Trades,955,,
956,spx-2013-2018,956,2016-11-23 23:59:59.999989,2198.55,2204.72,2194.51,2204.72,3418640000.0,0.0,BackTradingStrategy,956,736291.9999999999,Broker,956,97975.64,100180.36,BuySell,956,,,Trades,956,,
957,spx-2013-2018,957,2016-11-25 23:59:59.999989,2206.27,2213.35,2206.27,2213.35,1584600000.0,0.0,BackTradingStrategy,957,736293.9999999999,Broker,957,97975.64,100188.99,BuySell,957,,,Trades,957,,
958,spx-2013-2018,958,2016-11-28 23:59:59.999989,2210.21,2211.14,2200.36,2201.72,3505650000.0,0.0,BackTradingStrategy,958,736296.9999999999,Broker,958,97975.64,100177.36,BuySell,958,,,Trades,958,,
959,spx-2013-2018,959,2016-11-29 23:59:59.999989,2200.76,2210.46,2198.15,2204.66,3706560000.0,0.0,BackTradingStrategy,959,736297.9999999999,Broker,959,97975.64,100180.3,BuySell,959,,,Trades,959,,
960,spx-2013-2018,960,2016-11-30 23:59:59.999989,2204.97,2214.1,2198.81,2198.81,5533980000.0,0.0,BackTradingStrategy,960,736298.9999999999,Broker,960,97975.64,100174.45,BuySell,960,,,Trades,960,,
961,spx-2013-2018,961,2016-12-01 23:59:59.999989,2200.17,2202.6,2187.44,2191.08,5063740000.0,0.0,BackTradingStrategy,961,736299.9999999999,Broker,961,100175.81,100175.81,BuySell,961,,2200.17,Trades,961,22.639999999999873,
962,spx-2013-2018,962,2016-12-02 23:59:59.999989,2191.12,2197.95,2188.37,2191.95,3779500000.0,0.0,BackTradingStrategy,962,736300.9999999999,Broker,962,100175.81,100175.81,BuySell,962,,,Trades,962,,
963,spx-2013-2018,963,2016-12-05 23:59:59.999989,2200.65,2209.42,2199.97,2204.71,3895230000.0,0.0,BackTradingStrategy,963,736303.9999999999,Broker,963,100175.81,100175.81,BuySell,963,,,Trades,963,,
964,spx-2013-2018,964,2016-12-06 23:59:59.999989,2207.26,2212.78,2202.21,2212.23,3855320000.0,0.0,BackTradingStrategy,964,736304.9999999999,Broker,964,100175.81,100175.81,BuySell,964,,,Trades,964,,
965,spx-2013-2018,965,2016-12-07 23:59:59.999989,2210.72,2241.63,2208.93,2241.35,4501820000.0,0.0,BackTradingStrategy,965,736305.9999999999,Broker,965,100175.81,100175.81,BuySell,965,,,Trades,965,,
966,spx-2013-2018,966,2016-12-08 23:59:59.999989,2241.13,2251.69,2237.57,2246.19,4200580000.0,0.0,BackTradingStrategy,966,736306.9999999999,Broker,966,97934.68,100180.87,BuySell,966,2241.13,,Trades,966,,
967,spx-2013-2018,967,2016-12-09 23:59:59.999989,2249.73,2259.8,2249.23,2259.53,3884480000.0,0.0,BackTradingStrategy,967,736307.9999999999,Broker,967,97934.68,100194.20999999999,BuySell,967,,,Trades,967,,
968,spx-2013-2018,968,2016-12-12 23:59:59.999989,2258.83,2264.03,2252.37,2256.96,4034510000.0,0.0,BackTradingStrategy,968,736310.9999999999,Broker,968,97934.68,100191.64,BuySell,968,,,Trades,968,,
969,spx-2013-2018,969,2016-12-13 23:59:59.999989,2263.32,2277.53,2263.32,2271.72,3857590000.0,0.0,BackTradingStrategy,969,736311.9999999999,Broker,969,97934.68,100206.4,BuySell,969,,,Trades,969,,
970,spx-2013-2018,970,2016-12-14 23:59:59.999989,2268.35,2276.2,2248.44,2253.28,4406970000.0,0.0,BackTradingStrategy,970,736312.9999999999,Broker,970,97934.68,100187.95999999999,BuySell,970,,,Trades,970,,
971,spx-2013-2018,971,2016-12-15 23:59:59.999989,2253.77,2272.12,2253.77,2262.03,4168200000.0,0.0,BackTradingStrategy,971,736313.9999999999,Broker,971,97934.68,100196.70999999999,BuySell,971,,,Trades,971,,
972,spx-2013-2018,972,2016-12-16 23:59:59.999989,2266.81,2268.05,2254.24,2258.07,5920340000.0,0.0,BackTradingStrategy,972,736314.9999999999,Broker,972,97934.68,100192.75,BuySell,972,,,Trades,972,,
973,spx-2013-2018,973,2016-12-19 23:59:59.999989,2259.24,2267.47,2258.21,2262.53,3248370000.0,0.0,BackTradingStrategy,973,736317.9999999999,Broker,973,97934.68,100197.20999999999,BuySell,973,,,Trades,973,,
974,spx-2013-2018,974,2016-12-20 23:59:59.999989,2266.5,2272.56,2266.14,2270.76,3298780000.0,0.0,BackTradingStrategy,974,736318.9999999999,Broker,974,97934.68,100205.43999999999,BuySell,974,,,Trades,974,,
975,spx-2013-2018,975,2016-12-21 23:59:59.999989,2270.54,2271.23,2265.15,2265.18,2852230000.0,0.0,BackTradingStrategy,975,736319.9999999999,Broker,975,97934.68,100199.85999999999,BuySell,975,,,Trades,975,,
976,spx-2013-2018,976,2016-12-22 23:59:59.999989,2262.93,2263.18,2256.08,2260.96,2876320000.0,0.0,BackTradingStrategy,976,736320.9999999999,Broker,976,97934.68,100195.64,BuySell,976,,,Trades,976,,
977,spx-2013-2018,977,2016-12-23 23:59:59.999989,2260.25,2263.79,2258.84,2263.79,2020550000.0,0.0,BackTradingStrategy,977,736321.9999999999,Broker,977,97934.68,100198.46999999999,BuySell,977,,,Trades,977,,
978,spx-2013-2018,978,2016-12-27 23:59:59.999989,2266.23,2273.82,2266.15,2268.88,1987080000.0,0.0,BackTradingStrategy,978,736325.9999999999,Broker,978,97934.68,100203.56,BuySell,978,,,Trades,978,,
979,spx-2013-2018,979,2016-12-28 23:59:59.999989,2270.23,2271.31,2249.11,2249.92,2392360000.0,0.0,BackTradingStrategy,979,736326.9999999999,Broker,979,97934.68,100184.59999999999,BuySell,979,,,Trades,979,,
980,spx-2013-2018,980,2016-12-29 23:59:59.999989,2249.5,2254.51,2244.56,2249.26,2336370000.0,0.0,BackTradingStrategy,980,736327.9999999999,Broker,980,97934.68,100183.93999999999,BuySell,980,,,Trades,980,,
981,spx-2013-2018,981,2016-12-30 23:59:59.999989,2251.61,2253.58,2233.62,2238.83,2670900000.0,0.0,BackTradingStrategy,981,736328.9999999999,Broker,981,97934.68,100173.51,BuySell,981,,,Trades,981,,
982,spx-2013-2018,982,2017-01-03 23:59:59.999989,2251.57,2263.88,2245.13,2257.83,3770530000.0,0.0,BackTradingStrategy,982,736332.9999999999,Broker,982,97934.68,100192.51,BuySell,982,,,Trades,982,,
983,spx-2013-2018,983,2017-01-04 23:59:59.999989,2261.6,2272.82,2261.6,2270.75,3764890000.0,0.0,BackTradingStrategy,983,736333.9999999999,Broker,983,97934.68,100205.43,BuySell,983,,,Trades,983,,
984,spx-2013-2018,984,2017-01-05 23:59:59.999989,2268.18,2271.5,2260.45,2269.0,3761820000.0,0.0,BackTradingStrategy,984,736334.9999999999,Broker,984,97934.68,100203.68,BuySell,984,,,Trades,984,,
985,spx-2013-2018,985,2017-01-06 23:59:59.999989,2271.14,2282.1,2264.06,2276.98,3339890000.0,0.0,BackTradingStrategy,985,736335.9999999999,Broker,985,97934.68,100211.65999999999,BuySell,985,,,Trades,985,,
986,spx-2013-2018,986,2017-01-09 23:59:59.999989,2273.59,2275.49,2268.9,2268.9,3217610000.0,0.0,BackTradingStrategy,986,736338.9999999999,Broker,986,100208.26999999999,100208.26999999999,BuySell,986,,2273.59,Trades,986,32.460000000000036,
987,spx-2013-2018,987,2017-01-10 23:59:59.999989,2269.72,2279.27,2265.27,2268.9,3638790000.0,0.0,BackTradingStrategy,987,736339.9999999999,Broker,987,97938.54999999999,100207.44999999998,BuySell,987,2269.72,,Trades,987,,
988,spx-2013-2018,988,2017-01-11 23:59:59.999989,2268.6,2275.32,2260.83,2275.32,3620410000.0,0.0,BackTradingStrategy,988,736340.9999999999,Broker,988,97938.54999999999,100213.87,BuySell,988,,,Trades,988,,
989,spx-2013-2018,989,2017-01-12 23:59:59.999989,2271.14,2271.78,2254.25,2270.44,3462130000.0,0.0,BackTradingStrategy,989,736341.9999999999,Broker,989,97938.54999999999,100208.98999999999,BuySell,989,,,Trades,989,,
990,spx-2013-2018,990,2017-01-13 23:59:59.999989,2272.74,2278.68,2271.51,2274.64,3081270000.0,0.0,BackTradingStrategy,990,736342.9999999999,Broker,990,97938.54999999999,100213.18999999999,BuySell,990,,,Trades,990,,
991,spx-2013-2018,991,2017-01-17 23:59:59.999989,2269.14,2272.08,2262.81,2267.89,3584990000.0,0.0,BackTradingStrategy,991,736346.9999999999,Broker,991,97938.54999999999,100206.43999999999,BuySell,991,,,Trades,991,,
992,spx-2013-2018,992,2017-01-18 23:59:59.999989,2269.14,2272.01,2263.35,2271.89,3315250000.0,0.0,BackTradingStrategy,992,736347.9999999999,Broker,992,100207.68999999999,100207.68999999999,BuySell,992,,2269.14,Trades,992,,-0.5799999999999272
993,spx-2013-2018,993,2017-01-19 23:59:59.999989,2271.9,2274.33,2258.41,2263.69,3165970000.0,0.0,BackTradingStrategy,993,736348.9999999999,Broker,993,100207.68999999999,100207.68999999999,BuySell,993,,,Trades,993,,
994,spx-2013-2018,994,2017-01-20 23:59:59.999989,2269.96,2276.96,2265.01,2271.31,3524970000.0,0.0,BackTradingStrategy,994,736349.9999999999,Broker,994,100207.68999999999,100207.68999999999,BuySell,994,,,Trades,994,,
995,spx-2013-2018,995,2017-01-23 23:59:59.999989,2267.78,2271.78,2257.02,2265.2,3152710000.0,0.0,BackTradingStrategy,995,736352.9999999999,Broker,995,100207.68999999999,100207.68999999999,BuySell,995,,,Trades,995,,
996,spx-2013-2018,996,2017-01-24 23:59:59.999989,2267.88,2284.63,2266.68,2280.07,3810960000.0,0.0,BackTradingStrategy,996,736353.9999999999,Broker,996,100207.68999999999,100207.68999999999,BuySell,996,,,Trades,996,,
997,spx-2013-2018,997,2017-01-25 23:59:59.999989,2288.88,2299.55,2288.88,2298.37,3846020000.0,0.0,BackTradingStrategy,997,736354.9999999999,Broker,997,97918.80999999998,100217.17999999998,BuySell,997,2288.88,,Trades,997,,
998,spx-2013-2018,998,2017-01-26 23:59:59.999989,2298.63,2300.99,2294.08,2296.68,3610360000.0,0.0,BackTradingStrategy,998,736355.9999999999,Broker,998,97918.80999999998,100215.48999999998,BuySell,998,,,Trades,998,,
999,spx-2013-2018,999,2017-01-27 23:59:59.999989,2299.02,2299.02,2291.62,2294.69,3135890000.0,0.0,BackTradingStrategy,999,736356.9999999999,Broker,999,97918.80999999998,100213.49999999999,BuySell,999,,,Trades,999,,
1000,spx-2013-2018,1000,2017-01-30 23:59:59.999989,2286.01,2286.01,2268.04,2280.9,3591270000.0,0.0,BackTradingStrategy,1000,736359.9999999999,Broker,1000,97918.80999999998,100199.70999999998,BuySell,1000,,,Trades,1000,,
1001,spx-2013-2018,1001,2017-01-31 23:59:59.999989,2274.02,2279.09,2267.21,2278.87,4087450000.0,0.0,BackTradingStrategy,1001,736360.9999999999,Broker,1001,97918.80999999998,100197.67999999998,BuySell,1001,,,Trades,1001,,
1002,spx-2013-2018,1002,2017-02-01 23:59:59.999989,2285.59,2289.14,2272.44,2279.55,3916610000.0,0.0,BackTradingStrategy,1002,736361.9999999999,Broker,1002,97918.80999999998,100198.35999999999,BuySell,1002,,,Trades,1002,,
1003,spx-2013-2018,1003,2017-02-02 23:59:59.999989,2276.69,2283.97,2271.65,2280.85,3807710000.0,0.0,BackTradingStrategy,1003,736362.9999999999,Broker,1003,97918.80999999998,100199.65999999999,BuySell,1003,,,Trades,1003,,
1004,spx-2013-2018,1004,2017-02-03 23:59:59.999989,2288.54,2298.31,2287.88,2297.42,3597970000.0,0.0,BackTradingStrategy,1004,736363.9999999999,Broker,1004,97918.80999999998,100216.22999999998,BuySell,1004,,,Trades,1004,,
1005,spx-2013-2018,1005,2017-02-06 23:59:59.999989,2294.28,2296.18,2288.57,2292.56,3109050000.0,0.0,BackTradingStrategy,1005,736366.9999999999,Broker,1005,97918.80999999998,100211.36999999998,BuySell,1005,,,Trades,1005,,
1006,spx-2013-2018,1006,2017-02-07 23:59:59.999989,2295.87,2299.4,2290.16,2293.08,3448690000.0,0.0,BackTradingStrategy,1006,736367.9999999999,Broker,1006,97918.80999999998,100211.88999999998,BuySell,1006,,,Trades,1006,,
1007,spx-2013-2018,1007,2017-02-08 23:59:59.999989,2289.55,2295.91,2285.38,2294.67,3609740000.0,0.0,BackTradingStrategy,1007,736368.9999999999,Broker,1007,97918.80999999998,100213.47999999998,BuySell,1007,,,Trades,1007,,
1008,spx-2013-2018,1008,2017-02-09 23:59:59.999989,2296.7,2311.08,2296.61,2307.87,3677940000.0,0.0,BackTradingStrategy,1008,736369.9999999999,Broker,1008,97918.80999999998,100226.67999999998,BuySell,1008,,,Trades,1008,,
1009,spx-2013-2018,1009,2017-02-10 23:59:59.999989,2312.27,2319.23,2311.1,2316.1,3475020000.0,0.0,BackTradingStrategy,1009,736370.9999999999,Broker,1009,97918.80999999998,100234.90999999999,BuySell,1009,,,Trades,1009,,
1010,spx-2013-2018,1010,2017-02-13 23:59:59.999989,2321.72,2331.58,2321.42,2328.25,3349730000.0,0.0,BackTradingStrategy,1010,736373.9999999999,Broker,1010,97918.80999999998,100247.05999999998,BuySell,1010,,,Trades,1010,,
1011,spx-2013-2018,1011,2017-02-14 23:59:59.999989,2326.12,2337.58,2322.17,2337.58,3520910000.0,0.0,BackTradingStrategy,1011,736374.9999999999,Broker,1011,97918.80999999998,100256.38999999998,BuySell,1011,,,Trades,1011,,
1012,spx-2013-2018,1012,2017-02-15 23:59:59.999989,2335.58,2351.3,2334.81,2349.25,3775590000.0,0.0,BackTradingStrategy,1012,736375.9999999999,Broker,1012,97918.80999999998,100268.05999999998,BuySell,1012,,,Trades,1012,,
1013,spx-2013-2018,1013,2017-02-16 23:59:59.999989,2349.64,2351.31,2338.87,2347.22,3672370000.0,0.0,BackTradingStrategy,1013,736376.9999999999,Broker,1013,97918.80999999998,100266.02999999998,BuySell,1013,,,Trades,1013,,
1014,spx-2013-2018,1014,2017-02-17 23:59:59.999989,2343.01,2351.16,2339.58,2351.16,3513060000.0,0.0,BackTradingStrategy,1014,736377.9999999999,Broker,1014,97918.80999999998,100269.96999999999,BuySell,1014,,,Trades,1014,,
1015,spx-2013-2018,1015,2017-02-21 23:59:59.999989,2354.91,2366.71,2354.91,2365.38,3579780000.0,0.0,BackTradingStrategy,1015,736381.9999999999,Broker,1015,97918.80999999998,100284.18999999999,BuySell,1015,,,Trades,1015,,
1016,spx-2013-2018,1016,2017-02-22 23:59:59.999989,2361.11,2365.13,2358.34,2362.82,3468670000.0,0.0,BackTradingStrategy,1016,736382.9999999999,Broker,1016,97918.80999999998,100281.62999999999,BuySell,1016,,,Trades,1016,,
1017,spx-2013-2018,1017,2017-02-23 23:59:59.999989,2367.5,2368.26,2355.09,2363.81,4015260000.0,0.0,BackTradingStrategy,1017,736383.9999999999,Broker,1017,100286.30999999998,100286.30999999998,BuySell,1017,,2367.5,Trades,1017,78.61999999999989,
1018,spx-2013-2018,1018,2017-02-24 23:59:59.999989,2355.73,2367.34,2352.87,2367.34,3831570000.0,0.0,BackTradingStrategy,1018,736384.9999999999,Broker,1018,97930.57999999999,100297.91999999998,BuySell,1018,2355.73,,Trades,1018,,
1019,spx-2013-2018,1019,2017-02-27 23:59:59.999989,2365.23,2371.54,2361.87,2369.75,3582610000.0,0.0,BackTradingStrategy,1019,736387.9999999999,Broker,1019,97930.57999999999,100300.32999999999,BuySell,1019,,,Trades,1019,,
1020,spx-2013-2018,1020,2017-02-28 23:59:59.999989,2366.08,2367.79,2358.96,2363.64,4210140000.0,0.0,BackTradingStrategy,1020,736388.9999999999,Broker,1020,97930.57999999999,100294.21999999999,BuySell,1020,,,Trades,1020,,
1021,spx-2013-2018,1021,2017-03-01 23:59:59.999989,2380.13,2400.98,2380.13,2395.96,4345180000.0,0.0,BackTradingStrategy,1021,736389.9999999999,Broker,1021,97930.57999999999,100326.54,BuySell,1021,,,Trades,1021,,
1022,spx-2013-2018,1022,2017-03-02 23:59:59.999989,2394.75,2394.75,2380.17,2381.92,3821320000.0,0.0,BackTradingStrategy,1022,736390.9999999999,Broker,1022,97930.57999999999,100312.49999999999,BuySell,1022,,,Trades,1022,,
1023,spx-2013-2018,1023,2017-03-03 23:59:59.999989,2380.92,2383.89,2375.39,2383.12,3555260000.0,0.0,BackTradingStrategy,1023,736391.9999999999,Broker,1023,97930.57999999999,100313.69999999998,BuySell,1023,,,Trades,1023,,
1024,spx-2013-2018,1024,2017-03-06 23:59:59.999989,2375.23,2378.8,2367.98,2375.31,3232700000.0,0.0,BackTradingStrategy,1024,736394.9999999999,Broker,1024,97930.57999999999,100305.88999999998,BuySell,1024,,,Trades,1024,,
1025,spx-2013-2018,1025,2017-03-07 23:59:59.999989,2370.74,2375.12,2365.51,2368.39,3518390000.0,0.0,BackTradingStrategy,1025,736395.9999999999,Broker,1025,97930.57999999999,100298.96999999999,BuySell,1025,,,Trades,1025,,
1026,spx-2013-2018,1026,2017-03-08 23:59:59.999989,2369.81,2373.09,2361.01,2362.98,3812100000.0,0.0,BackTradingStrategy,1026,736396.9999999999,Broker,1026,97930.57999999999,100293.55999999998,BuySell,1026,,,Trades,1026,,
1027,spx-2013-2018,1027,2017-03-09 23:59:59.999989,2363.49,2369.08,2354.54,2364.87,3716340000.0,0.0,BackTradingStrategy,1027,736397.9999999999,Broker,1027,97930.57999999999,100295.44999999998,BuySell,1027,,,Trades,1027,,
1028,spx-2013-2018,1028,2017-03-10 23:59:59.999989,2372.52,2376.86,2363.04,2372.6,3432950000.0,0.0,BackTradingStrategy,1028,736398.9999999999,Broker,1028,97930.57999999999,100303.18,BuySell,1028,,,Trades,1028,,
1029,spx-2013-2018,1029,2017-03-13 23:59:59.999989,2371.56,2374.42,2368.52,2373.47,3133900000.0,0.0,BackTradingStrategy,1029,736401.9999999999,Broker,1029,97930.57999999999,100304.04999999999,BuySell,1029,,,Trades,1029,,
1030,spx-2013-2018,1030,2017-03-14 23:59:59.999989,2368.55,2368.55,2358.18,2365.45,3172630000.0,0.0,BackTradingStrategy,1030,736402.9999999999,Broker,1030,97930.57999999999,100296.02999999998,BuySell,1030,,,Trades,1030,,
1031,spx-2013-2018,1031,2017-03-15 23:59:59.999989,2370.34,2390.01,2368.94,2385.26,3906840000.0,0.0,BackTradingStrategy,1031,736403.9999999999,Broker,1031,97930.57999999999,100315.83999999998,BuySell,1031,,,Trades,1031,,
1032,spx-2013-2018,1032,2017-03-16 23:59:59.999989,2387.71,2388.1,2377.18,2381.38,3365660000.0,0.0,BackTradingStrategy,1032,736404.9999999999,Broker,1032,97930.57999999999,100311.95999999999,BuySell,1032,,,Trades,1032,,
1033,spx-2013-2018,1033,2017-03-17 23:59:59.999989,2383.71,2385.71,2377.64,2378.25,5178040000.0,0.0,BackTradingStrategy,1033,736405.9999999999,Broker,1033,97930.57999999999,100308.82999999999,BuySell,1033,,,Trades,1033,,
1034,spx-2013-2018,1034,2017-03-20 23:59:59.999989,2378.24,2379.55,2369.66,2373.47,3054930000.0,0.0,BackTradingStrategy,1034,736408.9999999999,Broker,1034,97930.57999999999,100304.04999999999,BuySell,1034,,,Trades,1034,,
1035,spx-2013-2018,1035,2017-03-21 23:59:59.999989,2379.32,2381.93,2341.9,2344.02,4265590000.0,0.0,BackTradingStrategy,1035,736409.9999999999,Broker,1035,97930.57999999999,100274.59999999999,BuySell,1035,,,Trades,1035,,
1036,spx-2013-2018,1036,2017-03-22 23:59:59.999989,2343.0,2351.81,2336.45,2348.45,3572730000.0,0.0,BackTradingStrategy,1036,736410.9999999999,Broker,1036,100273.57999999999,100273.57999999999,BuySell,1036,,2343.0,Trades,1036,,-12.730000000000018
1037,spx-2013-2018,1037,2017-03-23 23:59:59.999989,2345.97,2358.92,2342.13,2345.96,3260600000.0,0.0,BackTradingStrategy,1037,736411.9999999999,Broker,1037,97927.60999999999,100273.56999999999,BuySell,1037,2345.97,,Trades,1037,,
1038,spx-2013-2018,1038,2017-03-24 23:59:59.999989,2350.42,2356.22,2335.74,2343.98,2975130000.0,0.0,BackTradingStrategy,1038,736412.9999999999,Broker,1038,97927.60999999999,100271.58999999998,BuySell,1038,,,Trades,1038,,
1039,spx-2013-2018,1039,2017-03-27 23:59:59.999989,2329.11,2344.9,2322.25,2341.59,3240230000.0,0.0,BackTradingStrategy,1039,736415.9999999999,Broker,1039,97927.60999999999,100269.19999999998,BuySell,1039,,,Trades,1039,,
1040,spx-2013-2018,1040,2017-03-28 23:59:59.999989,2339.79,2363.78,2337.63,2358.57,3367780000.0,0.0,BackTradingStrategy,1040,736416.9999999999,Broker,1040,97927.60999999999,100286.18,BuySell,1040,,,Trades,1040,,
1041,spx-2013-2018,1041,2017-03-29 23:59:59.999989,2356.54,2363.36,2352.94,2361.13,3106940000.0,0.0,BackTradingStrategy,1041,736417.9999999999,Broker,1041,97927.60999999999,100288.73999999999,BuySell,1041,,,Trades,1041,,
1042,spx-2013-2018,1042,2017-03-30 23:59:59.999989,2361.31,2370.42,2358.58,2368.06,3158420000.0,0.0,BackTradingStrategy,1042,736418.9999999999,Broker,1042,97927.60999999999,100295.66999999998,BuySell,1042,,,Trades,1042,,
1043,spx-2013-2018,1043,2017-03-31 23:59:59.999989,2364.82,2370.35,2362.6,2362.72,3354110000.0,0.0,BackTradingStrategy,1043,736419.9999999999,Broker,1043,97927.60999999999,100290.32999999999,BuySell,1043,,,Trades,1043,,
1044,spx-2013-2018,1044,2017-04-03 23:59:59.999989,2362.34,2365.87,2344.73,2358.84,3416400000.0,0.0,BackTradingStrategy,1044,736422.9999999999,Broker,1044,97927.60999999999,100286.44999999998,BuySell,1044,,,Trades,1044,,
1045,spx-2013-2018,1045,2017-04-04 23:59:59.999989,2354.76,2360.53,2350.72,2360.16,3206240000.0,0.0,BackTradingStrategy,1045,736423.9999999999,Broker,1045,97927.60999999999,100287.76999999999,BuySell,1045,,,Trades,1045,,
1046,spx-2013-2018,1046,2017-04-05 23:59:59.999989,2366.59,2378.36,2350.52,2352.95,3770520000.0,0.0,BackTradingStrategy,1046,736424.9999999999,Broker,1046,97927.60999999999,100280.55999999998,BuySell,1046,,,Trades,1046,,
1047,spx-2013-2018,1047,2017-04-06 23:59:59.999989,2353.79,2364.16,2348.9,2357.49,3201920000.0,0.0,BackTradingStrategy,1047,736425.9999999999,Broker,1047,97927.60999999999,100285.09999999999,BuySell,1047,,,Trades,1047,,
1048,spx-2013-2018,1048,2017-04-07 23:59:59.999989,2356.59,2363.76,2350.74,2355.54,3053150000.0,0.0,BackTradingStrategy,1048,736426.9999999999,Broker,1048,97927.60999999999,100283.14999999998,BuySell,1048,,,Trades,1048,,
1049,spx-2013-2018,1049,2017-04-10 23:59:59.999989,2357.16,2366.37,2351.5,2357.16,2785410000.0,0.0,BackTradingStrategy,1049,736429.9999999999,Broker,1049,97927.60999999999,100284.76999999999,BuySell,1049,,,Trades,1049,,
1050,spx-2013-2018,1050,2017-04-11 23:59:59.999989,2353.92,2355.22,2337.25,2353.78,3117420000.0,0.0,BackTradingStrategy,1050,736430.9999999999,Broker,1050,97927.60999999999,100281.38999999998,BuySell,1050,,,Trades,1050,,
1051,spx-2013-2018,1051,2017-04-12 23:59:59.999989,2352.15,2352.72,2341.18,2344.93,3196950000.0,0.0,BackTradingStrategy,1051,736431.9999999999,Broker,1051,97927.60999999999,100272.53999999998,BuySell,1051,,,Trades,1051,,
1052,spx-2013-2018,1052,2017-04-13 23:59:59.999989,2341.98,2348.26,2328.95,2328.95,3143890000.0,0.0,BackTradingStrategy,1052,736432.9999999999,Broker,1052,97927.60999999999,100256.55999999998,BuySell,1052,,,Trades,1052,,
1053,spx-2013-2018,1053,2017-04-17 23:59:59.999989,2332.62,2349.14,2332.51,2349.01,2824710000.0,0.0,BackTradingStrategy,1053,736436.9999999999,Broker,1053,97927.60999999999,100276.61999999998,BuySell,1053,,,Trades,1053,,
1054,spx-2013-2018,1054,2017-04-18 23:59:59.999989,2342.53,2348.35,2334.54,2342.19,3269840000.0,0.0,BackTradingStrategy,1054,736437.9999999999,Broker,1054,97927.60999999999,100269.79999999999,BuySell,1054,,,Trades,1054,,
1055,spx-2013-2018,1055,2017-04-19 23:59:59.999989,2346.79,2352.63,2335.05,2338.17,3519900000.0,0.0,BackTradingStrategy,1055,736438.9999999999,Broker,1055,97927.60999999999,100265.77999999998,BuySell,1055,,,Trades,1055,,
1056,spx-2013-2018,1056,2017-04-20 23:59:59.999989,2342.69,2361.37,2340.91,2355.84,3647420000.0,0.0,BackTradingStrategy,1056,736439.9999999999,Broker,1056,97927.60999999999,100283.44999999998,BuySell,1056,,,Trades,1056,,
1057,spx-2013-2018,1057,2017-04-21 23:59:59.999989,2354.74,2356.18,2344.51,2348.69,3503360000.0,0.0,BackTradingStrategy,1057,736440.9999999999,Broker,1057,100282.34999999999,100282.34999999999,BuySell,1057,,2354.74,Trades,1057,8.769999999999982,
1058,spx-2013-2018,1058,2017-04-24 23:59:59.999989,2370.33,2376.98,2369.19,2374.15,3690650000.0,0.0,BackTradingStrategy,1058,736443.9999999999,Broker,1058,97912.01999999999,100286.16999999998,BuySell,1058,2370.33,,Trades,1058,,
1059,spx-2013-2018,1059,2017-04-25 23:59:59.999989,2381.51,2392.48,2381.15,2388.61,3995240000.0,0.0,BackTradingStrategy,1059,736444.9999999999,Broker,1059,97912.01999999999,100300.62999999999,BuySell,1059,,,Trades,1059,,
1060,spx-2013-2018,1060,2017-04-26 23:59:59.999989,2388.98,2398.16,2386.78,2387.45,4105920000.0,0.0,BackTradingStrategy,1060,736445.9999999999,Broker,1060,97912.01999999999,100299.46999999999,BuySell,1060,,,Trades,1060,,
1061,spx-2013-2018,1061,2017-04-27 23:59:59.999989,2389.7,2392.1,2382.68,2388.77,4098460000.0,0.0,BackTradingStrategy,1061,736446.9999999999,Broker,1061,97912.01999999999,100300.79,BuySell,1061,,,Trades,1061,,
1062,spx-2013-2018,1062,2017-04-28 23:59:59.999989,2393.68,2393.68,2382.36,2384.2,3718270000.0,0.0,BackTradingStrategy,1062,736447.9999999999,Broker,1062,97912.01999999999,100296.21999999999,BuySell,1062,,,Trades,1062,,
